Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
39500at33392	Complete	OW284514.1	1299024	1303805	-	507.9	347	https://www.orthodb.org/v10?query=39500at33392	Sorting nexin
39529at33392	Complete	OW284512.1	58189341	58208082	+	364.6	400	https://www.orthodb.org/v10?query=39529at33392	DDB1-and CUL4-associated factor 15
39593at33392	Complete	OW284513.1	46412823	46421934	-	160.7	299	https://www.orthodb.org/v10?query=39593at33392	60 kDa SS-A/Ro ribonucleoprotein
39609at33392	Complete	OW284515.1	37372271	37386687	+	606.8	480	https://www.orthodb.org/v10?query=39609at33392	nuclear pore complex protein Nup85
39717at33392	Complete	OW284510.1	23896190	23900728	-	481.7	372	https://www.orthodb.org/v10?query=39717at33392	vacuolar fusion protein MON1 homolog A
39809at33392	Complete	OW284517.1	42877221	42887085	-	522.8	326	https://www.orthodb.org/v10?query=39809at33392	segment polarity protein dishevelled homolog DVL-3 isoform X1
39889at33392	Complete	OW284513.1	71358285	71366175	+	753.5	499	https://www.orthodb.org/v10?query=39889at33392	Serine/threonine-protein kinase PLK4
39895at33392	Complete	OW284512.1	45284989	45304013	+	444.2	312	https://www.orthodb.org/v10?query=39895at33392	type I inositol 1,4,5-trisphosphate 5-phosphatase isoform X1
39977at33392	Complete	OW284514.1	61372088	61417430	-	335.8	301	https://www.orthodb.org/v10?query=39977at33392	Zinc finger, PHD-type
40035at33392	Complete	OW284512.1	46047442	46063066	+	465.9	452	https://www.orthodb.org/v10?query=40035at33392	Bardet-Biedl syndrome 1
40074at33392	Complete	OW284511.1	43163885	43165273	-	474.0	347	https://www.orthodb.org/v10?query=40074at33392	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1
40087at33392	Complete	OW284511.1	70736460	70750343	-	546.6	299	https://www.orthodb.org/v10?query=40087at33392	sphingomyelin synthase-related 1
40126at33392	Complete	OW284510.1	70026145	70157704	+	229.4	237	https://www.orthodb.org/v10?query=40126at33392	protein daughterless
40134at33392	Complete	OW284512.1	45533265	45553437	-	709.4	373	https://www.orthodb.org/v10?query=40134at33392	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B
40146at33392	Complete	OW284511.1	89019605	89051933	+	342.7	236	https://www.orthodb.org/v10?query=40146at33392	TBC1 domain family member 20
40346at33392	Complete	OW284510.1	26217391	26229985	+	449.0	359	https://www.orthodb.org/v10?query=40346at33392	RNA polymerase II subunit A C-terminal domain phosphatase
40515at33392	Complete	OW284516.1	13694995	13704518	-	599.4	485	https://www.orthodb.org/v10?query=40515at33392	uncharacterized protein C18orf8
40571at33392	Complete	OW284510.1	22010701	22022888	-	530.7	379	https://www.orthodb.org/v10?query=40571at33392	von Willebrand factor A domain-containing protein 9
40593at33392	Complete	OW284515.1	59919294	59925187	-	653.5	429	https://www.orthodb.org/v10?query=40593at33392	intraflagellar transport protein 56
40600at33392	Complete	OW284514.1	5302655	5304478	-	689.8	365	https://www.orthodb.org/v10?query=40600at33392	polycomb protein Scm
40709at33392	Complete	OW284514.1	34508419	34518232	+	855.1	571	https://www.orthodb.org/v10?query=40709at33392	Amyloidogenic glycoprotein
40735at33392	Complete	OW284515.1	58664960	58670162	+	267.8	284	https://www.orthodb.org/v10?query=40735at33392	protein singed wings 2
40800at33392	Complete	OW284514.1	9311841	9336312	-	455.9	446	https://www.orthodb.org/v10?query=40800at33392	B-cell lymphoma/leukemia 11A
40822at33392	Complete	OW284516.1	11028758	11032023	-	817.2	445	https://www.orthodb.org/v10?query=40822at33392	Signal recognition particle 54 kDa protein
40894at33392	Complete	OW284513.1	59020751	59033269	+	508.4	363	https://www.orthodb.org/v10?query=40894at33392	tRNA (guanine(10)-N2)-methyltransferase homolog
40902at33392	Complete	OW284518.1	40960475	40977498	+	590.4	373	https://www.orthodb.org/v10?query=40902at33392	pyruvate dehydrogenase 
41016at33392	Complete	OW284514.1	42624498	42647925	-	772.8	443	https://www.orthodb.org/v10?query=41016at33392	signal recognition particle receptor subunit alpha homolog
41253at33392	Complete	OW284520.1	11206856	11222690	+	748.2	466	https://www.orthodb.org/v10?query=41253at33392	serine proteinase stubble
41258at33392	Complete	OW284510.1	7900840	7915506	-	684.7	479	https://www.orthodb.org/v10?query=41258at33392	protein sel-1 homolog 1
41263at33392	Complete	OW284515.1	56951344	56953848	-	611.6	522	https://www.orthodb.org/v10?query=41263at33392	Gamma-tubulin complex component
41300at33392	Complete	OW284512.1	988672	1003293	+	649.7	429	https://www.orthodb.org/v10?query=41300at33392	Phosphoacetylglucosamine mutase
41306at33392	Complete	OW284512.1	67835736	67842729	+	700.8	451	https://www.orthodb.org/v10?query=41306at33392	D-glucuronyl C5-epimerase
41364at33392	Complete	OW284510.1	96284790	96287130	-	377.7	330	https://www.orthodb.org/v10?query=41364at33392	katanin p60 ATPase-containing subunit A-like 2
41521at33392	Complete	OW284518.1	18800839	18825825	-	778.9	439	https://www.orthodb.org/v10?query=41521at33392	tyrosine 3-monooxygenase
41572at33392	Complete	OW284520.1	683950	688728	-	381.1	397	https://www.orthodb.org/v10?query=41572at33392	Zinc finger, RanBP2-type
41638at33392	Complete	OW284518.1	40680353	40688791	+	346.4	407	https://www.orthodb.org/v10?query=41638at33392	protein scabrous
41697at33392	Complete	OW284510.1	96333448	96344416	+	437.9	402	https://www.orthodb.org/v10?query=41697at33392	DNA polymerase epsilon subunit
41720at33392	Complete	OW284519.1	26642926	26713379	+	651.2	472	https://www.orthodb.org/v10?query=41720at33392	formin-binding protein 1-like isoform X1
41901at33392	Complete	OW284514.1	14363599	14367594	-	854.6	398	https://www.orthodb.org/v10?query=41901at33392	putative ATP-dependent RNA helicase me31b
41942at33392	Complete	OW284511.1	32886717	32899401	-	516.9	400	https://www.orthodb.org/v10?query=41942at33392	myotubularin-related protein 9
42041at33392	Complete	OW284514.1	5256927	5260747	+	305.0	245	https://www.orthodb.org/v10?query=42041at33392	Tudor domain-containing protein 3
42066at33392	Complete	OW284517.1	38011380	38014230	+	608.4	390	https://www.orthodb.org/v10?query=42066at33392	Zinc finger, PHD-type
42095at33392	Complete	OW284512.1	32517626	32533002	+	895.3	445	https://www.orthodb.org/v10?query=42095at33392	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
42107at33392	Complete	OW284510.1	98196850	98259272	+	622.9	430	https://www.orthodb.org/v10?query=42107at33392	collagen type IV alpha-3-binding protein
42129at33392	Complete	OW284518.1	9433482	9487590	+	814.9	560	https://www.orthodb.org/v10?query=42129at33392	serrate RNA effector molecule homolog isoform X1
42142at33392	Complete	OW284511.1	36475719	36482802	-	656.9	378	https://www.orthodb.org/v10?query=42142at33392	cleavage stimulation factor subunit 1
42167at33392	Complete	OW284515.1	60224496	60238982	+	725.3	416	https://www.orthodb.org/v10?query=42167at33392	V-type proton ATPase subunit H
42175at33392	Complete	OW284510.1	88177188	88196826	-	814.3	484	https://www.orthodb.org/v10?query=42175at33392	MAU2 chromatid cohesion factor homolog
42226at33392	Complete	OW284519.1	20595091	20604136	-	475.4	369	https://www.orthodb.org/v10?query=42226at33392	Mannosyltransferase
42238at33392	Complete	OW284519.1	11335845	11356752	+	496.2	379	https://www.orthodb.org/v10?query=42238at33392	transmembrane protein 181
42287at33392	Complete	OW284514.1	14399640	14403503	-	752.8	385	https://www.orthodb.org/v10?query=42287at33392	Rab GDP dissociation inhibitor
42344at33392	Complete	OW284517.1	4664028	4719198	+	290.7	304	https://www.orthodb.org/v10?query=42344at33392	uncharacterized protein LOC106742266
42381at33392	Complete	OW284514.1	38003878	38038013	-	731.5	412	https://www.orthodb.org/v10?query=42381at33392	protein kinase C and casein kinase substrate in neurons protein 1 isoform X1
42423at33392	Complete	OW284519.1	14719462	14745892	-	775.7	512	https://www.orthodb.org/v10?query=42423at33392	splicing factor 3A subunit 1
42451at33392	Complete	OW284510.1	876777	883193	+	371.7	309	https://www.orthodb.org/v10?query=42451at33392	rabenosyn-5
42611at33392	Complete	OW284516.1	27128385	27129683	+	444.1	318	https://www.orthodb.org/v10?query=42611at33392	adenosine 3'-phospho 5'-phosphosulfate transporter 1
42626at33392	Complete	OW284511.1	1731837	1734383	-	555.9	343	https://www.orthodb.org/v10?query=42626at33392	tRNA-dihydrouridine(20) synthase 
42631at33392	Complete	OW284520.1	16641893	16677869	-	566.3	372	https://www.orthodb.org/v10?query=42631at33392	DNA-binding protein Ewg isoform X1
42652at33392	Complete	OW284515.1	33454035	33467814	+	986.0	610	https://www.orthodb.org/v10?query=42652at33392	Zinc finger, CCCH-type
42781at33392	Complete	OW284512.1	73230311	73233342	-	649.1	318	https://www.orthodb.org/v10?query=42781at33392	SWIB/MDM2 domain
43062at33392	Complete	OW284515.1	25902017	25912917	+	697.5	406	https://www.orthodb.org/v10?query=43062at33392	Serine hydroxymethyltransferase
43184at33392	Complete	OW284511.1	23836145	23838254	+	479.5	254	https://www.orthodb.org/v10?query=43184at33392	rRNA adenine N(6)-methyltransferase
43199at33392	Complete	OW284512.1	30990664	31001979	+	539.0	364	https://www.orthodb.org/v10?query=43199at33392	Iron hydrogenase
43243at33392	Complete	OW284520.1	25576870	25581357	+	552.9	350	https://www.orthodb.org/v10?query=43243at33392	proclotting enzyme
43279at33392	Complete	OW284513.1	67700789	67707482	+	377.4	378	https://www.orthodb.org/v10?query=43279at33392	26S proteasome non-ATPase regulatory subunit 5
43338at33392	Complete	OW284512.1	73611886	73630055	-	510.0	401	https://www.orthodb.org/v10?query=43338at33392	gametogenetin-binding protein 2-like
43343at33392	Complete	OW284517.1	42955090	42963532	-	562.1	408	https://www.orthodb.org/v10?query=43343at33392	uncharacterized protein KIAA1841 homolog
43395at33392	Complete	OW284518.1	25220160	25245888	-	279.2	328	https://www.orthodb.org/v10?query=43395at33392	protein cueball
43497at33392	Complete	OW284510.1	111827380	111852043	+	745.4	527	https://www.orthodb.org/v10?query=43497at33392	pre-mRNA-processing factor 39
43508at33392	Complete	OW284515.1	61795650	61798679	+	745.7	349	https://www.orthodb.org/v10?query=43508at33392	WD40-repeat-containing domain
43658at33392	Complete	OW284511.1	27772427	27789233	-	773.8	454	https://www.orthodb.org/v10?query=43658at33392	ATPase family AAA domain-containing protein 3
43820at33392	Complete	OW284516.1	5042495	5045174	-	381.6	368	https://www.orthodb.org/v10?query=43820at33392	PDZ domain
43837at33392	Complete	OW284511.1	95561670	95724621	-	499.3	411	https://www.orthodb.org/v10?query=43837at33392	Ras guanine nucleotide exchange factor domain superfamily
43845at33392	Complete	OW284519.1	34173439	34178980	+	204.3	197	https://www.orthodb.org/v10?query=43845at33392	programmed cell death protein 2-like
43905at33392	Complete	OW284512.1	35794217	35905759	+	459.2	450	https://www.orthodb.org/v10?query=43905at33392	trafficking kinesin-binding protein milt isoform X1
43944at33392	Complete	OW284516.1	25000984	25007210	+	555.5	386	https://www.orthodb.org/v10?query=43944at33392	protein GPR107
44041at33392	Complete	OW284519.1	15246580	15255126	+	735.7	406	https://www.orthodb.org/v10?query=44041at33392	mitochondrial-processing peptidase subunit alpha
44084at33392	Complete	OW284513.1	34586811	34600251	+	699.3	565	https://www.orthodb.org/v10?query=44084at33392	E3 UFM1-protein ligase 1 homolog
44113at33392	Complete	OW284520.1	14338703	14344702	-	418.8	366	https://www.orthodb.org/v10?query=44113at33392	sorting nexin-17
44230at33392	Complete	OW284515.1	41148449	41161191	+	425.7	442	https://www.orthodb.org/v10?query=44230at33392	uncharacterized protein LOC108060484
44286at33392	Complete	OW284513.1	25599674	25606014	-	690.9	418	https://www.orthodb.org/v10?query=44286at33392	U4/U6 small nuclear ribonucleoprotein Prp4
44325at33392	Complete	OW284511.1	78176072	78189690	+	591.3	357	https://www.orthodb.org/v10?query=44325at33392	WD40-repeat-containing domain
44346at33392	Complete	OW284519.1	31580514	31629782	-	503.1	445	https://www.orthodb.org/v10?query=44346at33392	phosphoinositide 3-kinase adapter protein 1 isoform X1
44494at33392	Complete	OW284512.1	5346468	5348729	-	378.3	290	https://www.orthodb.org/v10?query=44494at33392	alpha-sarcoglycan isoform X1
44551at33392	Complete	OW284515.1	43195754	43250246	-	565.7	351	https://www.orthodb.org/v10?query=44551at33392	nuclear protein localization protein 4 homolog
44640at33392	Complete	OW284512.1	63859262	63861738	+	757.0	461	https://www.orthodb.org/v10?query=44640at33392	Pescadillo homolog
44653at33392	Complete	OW284510.1	11311492	11313672	-	811.3	471	https://www.orthodb.org/v10?query=44653at33392	putative RNA-binding protein 15
44722at33392	Complete	OW284520.1	16745712	16756224	+	274.7	245	https://www.orthodb.org/v10?query=44722at33392	growth/differentiation factor 8
44726at33392	Complete	OW284511.1	56141635	56171702	-	378.8	243	https://www.orthodb.org/v10?query=44726at33392	Zinc finger C2H2 superfamily
44779at33392	Complete	OW284511.1	24531252	24532982	-	707.7	421	https://www.orthodb.org/v10?query=44779at33392	puff-specific protein Bx42
44855at33392	Complete	OW284519.1	17935468	17945430	-	776.6	474	https://www.orthodb.org/v10?query=44855at33392	non-specific lipid-transfer protein
44889at33392	Complete	OW284519.1	26183605	26185110	+	409.3	426	https://www.orthodb.org/v10?query=44889at33392	U3 small nucleolar ribonucleoprotein protein MPP10
45014at33392	Complete	OW284510.1	80166519	80179600	-	342.3	334	https://www.orthodb.org/v10?query=45014at33392	cytochrome P450 315a1, mitochondrial
45052at33392	Complete	OW284512.1	79641358	79654864	+	268.4	303	https://www.orthodb.org/v10?query=45052at33392	K Homology domain, type 1
45077at33392	Complete	OW284512.1	29173116	29231606	+	410.3	461	https://www.orthodb.org/v10?query=45077at33392	cerebellar degeneration-related protein 2 isoform X1
45086at33392	Complete	OW284511.1	33467969	33574514	+	783.1	507	https://www.orthodb.org/v10?query=45086at33392	junctophilin-1 isoform X1
45103at33392	Complete	OW284513.1	3305631	3320972	+	752.3	702	https://www.orthodb.org/v10?query=45103at33392	Zinc finger RNA-binding protein
45168at33392	Complete	OW284512.1	54165606	54173591	-	830.6	374	https://www.orthodb.org/v10?query=45168at33392	AP-2 complex subunit mu
45178at33392	Complete	OW284516.1	49739699	49751836	+	737.8	408	https://www.orthodb.org/v10?query=45178at33392	Integrin-linked protein kinase
45211at33392	Complete	OW284512.1	68965834	68986901	+	461.2	406	https://www.orthodb.org/v10?query=45211at33392	sorting nexin-29
45345at33392	Complete	OW284511.1	87862930	87869877	-	682.9	343	https://www.orthodb.org/v10?query=45345at33392	mitochondrial chaperone BCS1
45444at33392	Complete	OW284515.1	61081129	61082893	+	493.5	394	https://www.orthodb.org/v10?query=45444at33392	nucleolar complex protein 4 homolog B
45544at33392	Complete	OW284518.1	35253570	35261371	-	724.0	420	https://www.orthodb.org/v10?query=45544at33392	threonylcarbamoyladenosine tRNA methylthiotransferase
45594at33392	Complete	OW284513.1	20157587	20167232	-	373.3	278	https://www.orthodb.org/v10?query=45594at33392	F-box only protein 9
45622at33392	Complete	OW284510.1	48598349	48619515	+	407.9	310	https://www.orthodb.org/v10?query=45622at33392	probable G-protein coupled receptor Mth-like 5
45634at33392	Complete	OW284516.1	13716841	13725329	+	454.9	345	https://www.orthodb.org/v10?query=45634at33392	CRAL-TRIO lipid binding domain
45659at33392	Complete	OW284511.1	88966397	88978245	-	649.9	451	https://www.orthodb.org/v10?query=45659at33392	cell division cycle protein 23 homolog
45754at33392	Complete	OW284510.1	4207671	4250335	-	603.9	413	https://www.orthodb.org/v10?query=45754at33392	Zinc finger, RING-CH-type
45769at33392	Complete	OW284512.1	36353749	36421424	+	796.1	580	https://www.orthodb.org/v10?query=45769at33392	WD40-repeat-containing domain
45771at33392	Complete	OW284510.1	51749962	51846650	-	562.3	340	https://www.orthodb.org/v10?query=45771at33392	fumarylacetoacetase
45793at33392	Complete	OW284511.1	12138728	12143933	+	386.1	312	https://www.orthodb.org/v10?query=45793at33392	mRNA cap guanine-N7 methyltransferase
45867at33392	Complete	OW284517.1	17372794	17405524	+	688.3	607	https://www.orthodb.org/v10?query=45867at33392	RNA-binding protein 26 isoform X1
46035at33392	Complete	OW284513.1	58306011	58354792	+	605.7	332	https://www.orthodb.org/v10?query=46035at33392	transcriptional enhancer factor TEF-1 isoform X1
46155at33392	Complete	OW284518.1	38744544	38747673	-	604.9	339	https://www.orthodb.org/v10?query=46155at33392	H/ACA ribonucleoprotein complex subunit 4
46218at33392	Complete	OW284510.1	111007581	111018646	+	444.9	341	https://www.orthodb.org/v10?query=46218at33392	Origin recognition complex subunit 4
46420at33392	Complete	OW284517.1	18881785	18927634	-	610.6	373	https://www.orthodb.org/v10?query=46420at33392	phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform isoform X1
46448at33392	Complete	OW284513.1	71132096	71155642	-	638.0	391	https://www.orthodb.org/v10?query=46448at33392	hormone receptor 4-like
46496at33392	Complete	OW284511.1	14625326	14635733	+	798.2	400	https://www.orthodb.org/v10?query=46496at33392	probable 26S proteasome non-ATPase regulatory subunit 3
46524at33392	Complete	OW284517.1	39600928	39609896	+	690.2	451	https://www.orthodb.org/v10?query=46524at33392	phosphoglucomutase
46528at33392	Complete	OW284510.1	96361257	96379568	-	301.7	189	https://www.orthodb.org/v10?query=46528at33392	egl nine homolog 1
46597at33392	Complete	OW284512.1	27406669	27413450	+	711.3	386	https://www.orthodb.org/v10?query=46597at33392	nucleolar protein 56
46673at33392	Complete	OW284510.1	110186427	110197795	-	322.1	324	https://www.orthodb.org/v10?query=46673at33392	zinc finger MYND domain-containing protein 10
46706at33392	Complete	OW284514.1	61078713	61090017	+	594.0	444	https://www.orthodb.org/v10?query=46706at33392	mitochondrial import receptor subunit TOM70
46710at33392	Complete	OW284512.1	32542443	32553055	-	761.8	517	https://www.orthodb.org/v10?query=46710at33392	protein TRC8 homolog
46759at33392	Complete	OW284511.1	99046945	99063080	+	701.1	411	https://www.orthodb.org/v10?query=46759at33392	6-phosphogluconate dehydrogenase, decarboxylating
46855at33392	Complete	OW284513.1	26949458	26954986	+	727.7	425	https://www.orthodb.org/v10?query=46855at33392	60S ribosomal export protein NMD3
46871at33392	Complete	OW284518.1	27878861	27895831	+	370.8	343	https://www.orthodb.org/v10?query=46871at33392	uncharacterized protein LOC107185611
46931at33392	Complete	OW284514.1	37897495	37905703	+	554.5	437	https://www.orthodb.org/v10?query=46931at33392	dnaJ homolog subfamily C member 3
47004at33392	Complete	OW284515.1	37269981	37326323	+	571.1	539	https://www.orthodb.org/v10?query=47004at33392	dynein assembly factor 5, axonemal
47016at33392	Complete	OW284510.1	7891417	7895105	+	734.1	356	https://www.orthodb.org/v10?query=47016at33392	26S protease regulatory subunit 6A-B
47141at33392	Complete	OW284513.1	68039878	68046466	+	659.1	406	https://www.orthodb.org/v10?query=47141at33392	Vang-like protein
47164at33392	Complete	OW284520.1	705143	707524	+	336.2	449	https://www.orthodb.org/v10?query=47164at33392	conserved oligomeric Golgi complex subunit 2
47165at33392	Complete	OW284513.1	6956292	6965124	+	599.4	520	https://www.orthodb.org/v10?query=47165at33392	kanadaptin
47188at33392	Complete	OW284519.1	14346663	14374463	+	492.9	342	https://www.orthodb.org/v10?query=47188at33392	Branched-chain-amino-acid aminotransferase
47214at33392	Complete	OW284510.1	88332193	88348906	+	773.0	411	https://www.orthodb.org/v10?query=47214at33392	UTP--glucose-1-phosphate uridylyltransferase
47239at33392	Complete	OW284514.1	64843505	64854520	-	596.2	536	https://www.orthodb.org/v10?query=47239at33392	neurotactin
47251at33392	Complete	OW284518.1	35550685	35554276	+	736.8	360	https://www.orthodb.org/v10?query=47251at33392	actin-related protein 3
47331at33392	Complete	OW284519.1	34447578	34449384	+	345.5	416	https://www.orthodb.org/v10?query=47331at33392	Sec1-like protein
47388at33392	Complete	OW284514.1	34908351	34917167	+	577.5	345	https://www.orthodb.org/v10?query=47388at33392	calnexin
47445at33392	Complete	OW284511.1	49209771	49211213	-	533.1	360	https://www.orthodb.org/v10?query=47445at33392	protein phosphatase 1L
47743at33392	Complete	OW284511.1	40099069	40115424	+	618.9	490	https://www.orthodb.org/v10?query=47743at33392	Eukaryotic translation initiation factor 2A
47766at33392	Complete	OW284513.1	11923981	11926833	-	473.0	319	https://www.orthodb.org/v10?query=47766at33392	2-oxoisovalerate dehydrogenase subunit alpha
47921at33392	Complete	OW284517.1	4279954	4350960	-	661.6	482	https://www.orthodb.org/v10?query=47921at33392	PTB/PI domain
48025at33392	Complete	OW284510.1	104144353	104166748	+	621.8	346	https://www.orthodb.org/v10?query=48025at33392	protein pellino
48028at33392	Complete	OW284512.1	28890139	28909226	+	570.7	357	https://www.orthodb.org/v10?query=48028at33392	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
48149at33392	Complete	OW284519.1	1200240	1221802	-	575.0	382	https://www.orthodb.org/v10?query=48149at33392	WD repeat-containing protein 46
48222at33392	Complete	OW284514.1	3414367	3418381	+	406.8	266	https://www.orthodb.org/v10?query=48222at33392	protein tumorous imaginal discs, mitochondrial-like isoform X1
48305at33392	Complete	OW284511.1	41338399	41368148	+	404.9	525	https://www.orthodb.org/v10?query=48305at33392	RNA polymerase II assembly factor Rtp1, C-terminal
48348at33392	Complete	OW284512.1	5816153	5824377	+	489.0	348	https://www.orthodb.org/v10?query=48348at33392	nitrogen permease regulator 3-like protein
48349at33392	Complete	OW284511.1	50094508	50103180	+	543.7	427	https://www.orthodb.org/v10?query=48349at33392	Mannosyltransferase
48431at33392	Complete	OW284515.1	62009604	62012673	+	275.4	410	https://www.orthodb.org/v10?query=48431at33392	spindle pole body component 110-like
48452at33392	Complete	OW284510.1	35037037	35098611	+	372.2	278	https://www.orthodb.org/v10?query=48452at33392	myb protein
48497at33392	Complete	OW284513.1	64183654	64185129	-	791.8	419	https://www.orthodb.org/v10?query=48497at33392	serine--tRNA ligase, cytoplasmic
48547at33392	Complete	OW284511.1	16066918	16077515	+	633.5	330	https://www.orthodb.org/v10?query=48547at33392	UDP-glucuronic acid decarboxylase 1
48891at33392	Complete	OW284510.1	111584013	111621632	-	384.1	297	https://www.orthodb.org/v10?query=48891at33392	TLD domain-containing protein 1
48906at33392	Complete	OW284518.1	11336261	11347332	+	579.9	318	https://www.orthodb.org/v10?query=48906at33392	PRKCA-binding protein isoform X1
48926at33392	Complete	OW284513.1	21408752	21410392	-	777.0	472	https://www.orthodb.org/v10?query=48926at33392	leucine-rich repeat protein soc-2 homolog
49052at33392	Complete	OW284519.1	33663458	33674448	+	586.2	348	https://www.orthodb.org/v10?query=49052at33392	multifunctional protein ADE2
49204at33392	Complete	OW284516.1	6861108	6872107	+	757.3	372	https://www.orthodb.org/v10?query=49204at33392	retinoblastoma-binding protein 5 homolog
49253at33392	Complete	OW284516.1	23357839	23364926	-	851.1	451	https://www.orthodb.org/v10?query=49253at33392	Sodium/hydrogen exchanger
49304at33392	Complete	OW284513.1	11918402	11923558	-	441.6	346	https://www.orthodb.org/v10?query=49304at33392	dynactin subunit 4
49321at33392	Complete	OW284515.1	62787794	62789990	+	576.5	456	https://www.orthodb.org/v10?query=49321at33392	Signal recognition particle subunit SRP68
49344at33392	Complete	OW284514.1	54369243	54378020	+	534.4	335	https://www.orthodb.org/v10?query=49344at33392	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase
49353at33392	Complete	OW284519.1	27025750	27027656	-	450.5	361	https://www.orthodb.org/v10?query=49353at33392	T-cell activation inhibitor, mitochondrial
49359at33392	Complete	OW284514.1	8322956	8329047	-	611.5	367	https://www.orthodb.org/v10?query=49359at33392	eukaryotic translation initiation factor 5
49486at33392	Missing
49548at33392	Complete	OW284512.1	57623839	57631723	+	443.5	262	https://www.orthodb.org/v10?query=49548at33392	Protoheme IX farnesyltransferase, mitochondrial
49553at33392	Complete	OW284510.1	63188331	63408573	-	538.2	245	https://www.orthodb.org/v10?query=49553at33392	Zona pellucida domain
49882at33392	Complete	OW284516.1	32063327	32067561	-	626.1	360	https://www.orthodb.org/v10?query=49882at33392	Eukaryotic translation initiation factor 3 subunit E
49958at33392	Complete	OW284519.1	35561537	35563503	+	435.5	302	https://www.orthodb.org/v10?query=49958at33392	chromatin assembly factor 1 subunit B
49965at33392	Complete	OW284517.1	1768899	1843358	+	614.3	463	https://www.orthodb.org/v10?query=49965at33392	DNA repair protein REV1
50099at33392	Complete	OW284514.1	34421163	34437299	-	471.7	336	https://www.orthodb.org/v10?query=50099at33392	tubulin-specific chaperone cofactor E-like protein
50174at33392	Complete	OW284512.1	76633237	76634898	+	652.3	376	https://www.orthodb.org/v10?query=50174at33392	Transcription initiation factor TFIID subunit 6
50197at33392	Complete	OW284517.1	23204546	23397517	-	199.2	344	https://www.orthodb.org/v10?query=50197at33392	nuclear pore complex protein Nup88
50235at33392	Complete	OW284513.1	25506079	25507781	-	674.7	396	https://www.orthodb.org/v10?query=50235at33392	DDB1- and CUL4-associated factor 13
50239at33392	Complete	OW284515.1	61076235	61080237	-	537.0	358	https://www.orthodb.org/v10?query=50239at33392	26S proteasome non-ATPase regulatory subunit 12
50257at33392	Complete	OW284510.1	66478407	66552934	+	785.0	426	https://www.orthodb.org/v10?query=50257at33392	serine/threonine-protein phosphatase 5
50333at33392	Complete	OW284510.1	33858826	33872131	-	601.9	347	https://www.orthodb.org/v10?query=50333at33392	WD40-repeat-containing domain
50449at33392	Complete	OW284512.1	56531827	56540974	+	346.0	331	https://www.orthodb.org/v10?query=50449at33392	putative zinc metalloproteinase YIL108W
50460at33392	Complete	OW284511.1	50807809	50815358	-	587.8	419	https://www.orthodb.org/v10?query=50460at33392	DET1 homolog
50491at33392	Complete	OW284514.1	464813	467592	-	559.4	502	https://www.orthodb.org/v10?query=50491at33392	ESF1 homolog
50818at33392	Complete	OW284520.1	9247094	9249508	+	539.6	480	https://www.orthodb.org/v10?query=50818at33392	Signal recognition particle subunit SRP72
50878at33392	Complete	OW284512.1	71296231	71314954	-	121.4	172	https://www.orthodb.org/v10?query=50878at33392	fibroblast growth factor receptor substrate 2
50908at33392	Complete	OW284517.1	29876411	29892340	+	533.0	437	https://www.orthodb.org/v10?query=50908at33392	cell division control protein 45 homolog
50942at33392	Complete	OW284518.1	41941121	41943355	+	691.8	342	https://www.orthodb.org/v10?query=50942at33392	Actin-related protein 2
51019at33392	Complete	OW284512.1	2790738	2793700	-	433.4	339	https://www.orthodb.org/v10?query=51019at33392	macrophage erythroblast attacher
51217at33392	Complete	OW284515.1	61799705	61802040	+	679.1	371	https://www.orthodb.org/v10?query=51217at33392	homogentisate 1,2-dioxygenase
51239at33392	Complete	OW284513.1	10207409	10209512	-	700.4	400	https://www.orthodb.org/v10?query=51239at33392	WD40 repeat
51250at33392	Complete	OW284514.1	12080339	12083651	+	464.2	344	https://www.orthodb.org/v10?query=51250at33392	protein arginine N-methyltransferase 1
51355at33392	Complete	OW284514.1	14089073	14092886	-	485.0	355	https://www.orthodb.org/v10?query=51355at33392	protein lin-9 homolog isoform X1
51517at33392	Complete	OW284510.1	40843592	40885166	+	550.3	325	https://www.orthodb.org/v10?query=51517at33392	abhydrolase domain-containing protein 2
51557at33392	Complete	OW284513.1	26838962	26855100	+	130.9	197	https://www.orthodb.org/v10?query=51557at33392	Proline-rich AKT1 substrate 1 protein
51720at33392	Complete	OW284512.1	6291169	6297195	-	279.4	181	https://www.orthodb.org/v10?query=51720at33392	Winged helix-like DNA-binding domain superfamily
51721at33392	Complete	OW284510.1	49812619	49841400	+	392.0	363	https://www.orthodb.org/v10?query=51721at33392	peptide-N(4)-(N-acetyl-beta- glucosaminyl)asparagine amidase
51743at33392	Complete	OW284513.1	9228779	9243982	+	479.4	518	https://www.orthodb.org/v10?query=51743at33392	Zinc finger C2H2 superfamily
51814at33392	Complete	OW284516.1	46063471	46064742	-	576.4	337	https://www.orthodb.org/v10?query=51814at33392	probable phenylalanine--tRNA ligase, mitochondrial
