# BUSCO version is: 5.2.2 
# The lineage dataset is: endopterygota_odb10 (Creation date: 2020-09-10, number of genomes: 56, number of BUSCOs: 2124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
31216at33392	Complete	NC_007418.3	1365773	1368553	+	1132.5	815	https://www.orthodb.org/v10?query=31216at33392	mediator of RNA polymerase II transcription subunit 24
31340at33392	Complete	NC_007423.3	12734841	12740754	+	610.3	361	https://www.orthodb.org/v10?query=31340at33392	Fascin
31341at33392	Complete	NC_007424.3	15122704	15124135	+	393.9	333	https://www.orthodb.org/v10?query=31341at33392	A-kinase anchor protein 10, mitochondrial
31446at33392	Complete	NW_015452207.1	40922	43218	-	842.5	459	https://www.orthodb.org/v10?query=31446at33392	Elongator complex protein 3
31584at33392	Complete	NC_007419.2	9430951	9435115	+	550.4	438	https://www.orthodb.org/v10?query=31584at33392	Conserved oligomeric Golgi complex subunit 8
31763at33392	Complete	NC_007420.3	10918791	10920842	-	723.8	417	https://www.orthodb.org/v10?query=31763at33392	EGF domain-specific O-linked N-acetylglucosamine transferase
31801at33392	Complete	NC_007416.3	3126188	3134301	+	796.5	467	https://www.orthodb.org/v10?query=31801at33392	leishmanolysin-like peptidase
31850at33392	Complete	NC_007424.3	10245665	10252293	-	1044.1	534	https://www.orthodb.org/v10?query=31850at33392	ATP-dependent RNA helicase abstrakt
32236at33392	Complete	NC_007425.3	2124457	2130761	-	711.8	414	https://www.orthodb.org/v10?query=32236at33392	Set1/Ash2 histone methyltransferase complex subunit ASH2
32267at33392	Complete	NC_007416.3	4612019	4618473	+	799.1	511	https://www.orthodb.org/v10?query=32267at33392	IQ motif and SEC7 domain-containing protein 1 isoform X1
32309at33392	Complete	NW_015450989.1	16304	36768	-	857.8	567	https://www.orthodb.org/v10?query=32309at33392	armadillo repeat-containing protein 4
32341at33392	Complete	NC_007423.3	8566292	8570225	-	816.7	479	https://www.orthodb.org/v10?query=32341at33392	2-hydroxyacyl-CoA lyase 1
32569at33392	Complete	NC_007422.5	281585	285327	-	665.9	465	https://www.orthodb.org/v10?query=32569at33392	peroxisomal multifunctional enzyme type 2
32720at33392	Complete	NC_007418.3	5132147	5145640	-	644.5	361	https://www.orthodb.org/v10?query=32720at33392	twinkle protein, mitochondrial
32746at33392	Complete	NC_007422.5	2367254	2369043	+	459.6	402	https://www.orthodb.org/v10?query=32746at33392	CWF19-like protein 1
32887at33392	Complete	NC_007420.3	15273558	15276678	-	917.5	651	https://www.orthodb.org/v10?query=32887at33392	DNA repair endonuclease XPF
32974at33392	Complete	NC_007418.3	3800284	3804477	-	573.5	429	https://www.orthodb.org/v10?query=32974at33392	protein lines
32975at33392	Complete	NC_007423.3	2569489	2571358	-	656.9	468	https://www.orthodb.org/v10?query=32975at33392	RNA helicase
33081at33392	Complete	NC_007418.3	23876044	23989673	+	758.2	485	https://www.orthodb.org/v10?query=33081at33392	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B
33125at33392	Complete	NC_007419.2	6146657	6160158	+	661.7	929	https://www.orthodb.org/v10?query=33125at33392	centrosomal protein of 135 kDa isoform X1
33347at33392	Complete	NC_007418.3	4326160	4329369	-	606.7	382	https://www.orthodb.org/v10?query=33347at33392	Coatomer subunit delta
33413at33392	Complete	NC_007422.5	6555505	6566557	+	882.3	595	https://www.orthodb.org/v10?query=33413at33392	transient receptor potential channel pyrexia
33501at33392	Complete	NC_007423.3	13445893	13449126	+	841.7	412	https://www.orthodb.org/v10?query=33501at33392	Eukaryotic peptide chain release factor GTP-binding subunit ERF3A
33541at33392	Complete	NC_007418.3	19310397	19318019	-	699.1	515	https://www.orthodb.org/v10?query=33541at33392	Zinc finger, PHD-type
33555at33392	Complete	NC_007416.3	3874191	3876042	+	476.5	369	https://www.orthodb.org/v10?query=33555at33392	RUN domain-containing protein 1
33567at33392	Complete	NC_007417.3	3043273	3048842	-	766.6	425	https://www.orthodb.org/v10?query=33567at33392	protein TAPT1 homolog
33663at33392	Complete	NC_007420.3	2612293	2614613	+	508.4	346	https://www.orthodb.org/v10?query=33663at33392	KDEL motif-containing protein 1-like
33859at33392	Complete	NC_007424.3	11965370	11969090	+	695.0	579	https://www.orthodb.org/v10?query=33859at33392	probable elongator complex protein 2
33907at33392	Complete	NC_007419.2	2947387	2951457	-	859.6	550	https://www.orthodb.org/v10?query=33907at33392	WD40-repeat-containing domain
33940at33392	Complete	NC_007423.3	11388187	11390484	+	667.8	399	https://www.orthodb.org/v10?query=33940at33392	N-sulphoglucosamine sulphohydrolase
34033at33392	Complete	NC_007424.3	11740878	11750179	-	509.4	462	https://www.orthodb.org/v10?query=34033at33392	Glutamate receptor-interacting protein 2
34045at33392	Complete	NC_007423.3	10846220	10848445	+	986.7	622	https://www.orthodb.org/v10?query=34045at33392	exocyst complex component 3
34131at33392	Complete	NC_007418.3	4050258	4053064	-	386.6	363	https://www.orthodb.org/v10?query=34131at33392	pentatricopeptide repeat-containing protein 1, mitochondrial
34166at33392	Complete	NC_007417.3	9005289	9008181	+	632.6	344	https://www.orthodb.org/v10?query=34166at33392	double-strand-break repair protein rad21 homolog
34245at33392	Complete	NC_007418.3	10710144	10715301	-	533.9	399	https://www.orthodb.org/v10?query=34245at33392	PAN2-PAN3 deadenylation complex subunit PAN3
34358at33392	Complete	NC_007423.3	2851243	2868833	-	848.1	475	https://www.orthodb.org/v10?query=34358at33392	Proline dehydrogenase
34427at33392	Complete	NC_007419.2	3320558	3322193	+	592.0	384	https://www.orthodb.org/v10?query=34427at33392	general transcription factor IIH subunit 1
34518at33392	Complete	NC_007417.3	9906818	9909527	+	661.5	521	https://www.orthodb.org/v10?query=34518at33392	putative homeodomain transcription factor
34533at33392	Complete	NC_007417.3	1611252	1615329	-	703.4	415	https://www.orthodb.org/v10?query=34533at33392	uncharacterized aarF domain-containing protein kinase 1
34563at33392	Complete	NC_007420.3	10596704	10600438	+	662.8	408	https://www.orthodb.org/v10?query=34563at33392	ubiquitin carboxyl-terminal hydrolase CYLD isoform X1
34784at33392	Complete	NC_007418.3	25305984	25309204	+	360.3	335	https://www.orthodb.org/v10?query=34784at33392	nucleolar protein 11
34848at33392	Complete	NC_007417.3	5477016	5494289	-	501.7	333	https://www.orthodb.org/v10?query=34848at33392	putative thiamine transporter SLC35F3 isoform X1
34853at33392	Complete	NW_015451937.1	65971	69492	+	577.3	393	https://www.orthodb.org/v10?query=34853at33392	SUMO-activating enzyme subunit 2
34998at33392	Complete	NC_007419.2	9628096	9629970	-	606.5	421	https://www.orthodb.org/v10?query=34998at33392	TBC1 domain family member 19
35038at33392	Complete	NC_007416.3	8183670	8216813	-	558.0	345	https://www.orthodb.org/v10?query=35038at33392	Homeobox domain
35048at33392	Complete	NC_007423.3	10175008	10177009	+	603.3	433	https://www.orthodb.org/v10?query=35048at33392	THO complex subunit 1
35103at33392	Complete	NC_007422.5	3043625	3045422	-	356.9	314	https://www.orthodb.org/v10?query=35103at33392	tubulointerstitial nephritis antigen-like
35136at33392	Complete	NC_007416.3	3906844	3908711	+	383.4	390	https://www.orthodb.org/v10?query=35136at33392	eukaryotic translation initiation factor 2D
35304at33392	Complete	NC_007425.3	651263	657533	-	748.9	403	https://www.orthodb.org/v10?query=35304at33392	protein ST7 homolog
35372at33392	Complete	NC_007422.5	2564385	2568527	+	450.6	557	https://www.orthodb.org/v10?query=35372at33392	conserved oligomeric Golgi complex subunit 1
35387at33392	Complete	NC_007416.3	6296799	6302372	+	644.7	1202	https://www.orthodb.org/v10?query=35387at33392	nucleoporin NUP188 homolog
35390at33392	Complete	NC_007424.3	5028798	5033015	-	832.9	403	https://www.orthodb.org/v10?query=35390at33392	V-type proton ATPase subunit B
35399at33392	Complete	NC_007418.3	4802160	4804746	+	644.9	445	https://www.orthodb.org/v10?query=35399at33392	NEDD8-activating enzyme E1 regulatory subunit
35432at33392	Complete	NC_007422.5	1136753	1147163	+	632.7	536	https://www.orthodb.org/v10?query=35432at33392	Immunoglobulin-like domain
35454at33392	Complete	NC_007424.3	5860658	5863475	+	710.5	421	https://www.orthodb.org/v10?query=35454at33392	peptidyl-prolyl cis-trans isomerase-like 2
35466at33392	Complete	NW_015451937.1	192907	194613	+	684.3	455	https://www.orthodb.org/v10?query=35466at33392	Sec1-like protein
35524at33392	Complete	NC_007424.3	4119182	4138265	-	231.7	530	https://www.orthodb.org/v10?query=35524at33392	Zinc finger C2H2 superfamily
35651at33392	Complete	NC_007418.3	461008	464284	+	817.0	542	https://www.orthodb.org/v10?query=35651at33392	G-protein-signaling modulator 2
35709at33392	Complete	NC_007423.3	13718780	13720958	+	519.6	438	https://www.orthodb.org/v10?query=35709at33392	protein penguin
35783at33392	Complete	NC_007424.3	11049111	11055964	+	347.1	388	https://www.orthodb.org/v10?query=35783at33392	Zona pellucida domain
35844at33392	Complete	NC_007423.3	4265367	4274161	+	950.9	564	https://www.orthodb.org/v10?query=35844at33392	ATP-dependent RNA helicase DDX42
35849at33392	Complete	NC_007420.3	12812002	12814522	+	1143.9	625	https://www.orthodb.org/v10?query=35849at33392	translocation protein SEC63 homolog
35886at33392	Complete	NC_007422.5	14159495	14161435	+	561.7	432	https://www.orthodb.org/v10?query=35886at33392	Nicalin
35889at33392	Complete	NC_007420.3	7132530	7134389	+	734.0	473	https://www.orthodb.org/v10?query=35889at33392	beta-catenin-like protein 1
36062at33392	Complete	NC_007417.3	13528848	13578822	+	362.8	202	https://www.orthodb.org/v10?query=36062at33392	transcription factor collier isoform X1
36223at33392	Complete	NC_007422.5	1304002	1305925	+	419.0	320	https://www.orthodb.org/v10?query=36223at33392	double-strand break repair protein MRE11
36277at33392	Complete	NC_007423.3	14566271	14568114	-	636.1	460	https://www.orthodb.org/v10?query=36277at33392	protein RFT1 homolog
36340at33392	Complete	NC_007418.3	25774342	25858861	-	389.9	194	https://www.orthodb.org/v10?query=36340at33392	cyclin-dependent kinase 14 isoform X1
36498at33392	Complete	NC_007419.2	12128963	12152094	+	678.5	437	https://www.orthodb.org/v10?query=36498at33392	Alpha-(1,6)-fucosyltransferase
36508at33392	Complete	NC_007418.3	3753938	3755903	-	415.5	363	https://www.orthodb.org/v10?query=36508at33392	equilibrative nucleoside transporter 4
36563at33392	Complete	NC_007424.3	8746962	8751697	-	603.2	437	https://www.orthodb.org/v10?query=36563at33392	T-cell immunomodulatory protein
36629at33392	Complete	NC_007416.3	3768449	3770289	+	599.8	395	https://www.orthodb.org/v10?query=36629at33392	Actin-related protein 8
36769at33392	Complete	NC_007419.2	8466447	8476089	+	911.7	486	https://www.orthodb.org/v10?query=36769at33392	Otopetrin
36898at33392	Complete	NC_007420.3	11536251	11539600	-	604.1	418	https://www.orthodb.org/v10?query=36898at33392	Leucine-rich repeat
36967at33392	Complete	NC_007424.3	15947758	15951055	+	577.9	567	https://www.orthodb.org/v10?query=36967at33392	nuclear pore complex protein Nup107
37070at33392	Complete	NC_007417.3	2540883	2542670	+	439.1	343	https://www.orthodb.org/v10?query=37070at33392	ubiquitin carboxyl-terminal hydrolase 1
37221at33392	Complete	NC_007422.5	8219539	8222924	-	696.8	433	https://www.orthodb.org/v10?query=37221at33392	probable ATP-dependent RNA helicase DDX43
37291at33392	Complete	NC_007424.3	15391743	15394291	-	1001.2	614	https://www.orthodb.org/v10?query=37291at33392	FACT complex subunit SSRP1
37308at33392	Complete	NC_007419.2	6348588	6351864	+	514.9	407	https://www.orthodb.org/v10?query=37308at33392	DNA-directed RNA polymerase III subunit RPC3
37352at33392	Complete	NC_007418.3	809730	812345	+	805.2	404	https://www.orthodb.org/v10?query=37352at33392	U4/U6.U5 tri-snRNP-associated protein 2
37384at33392	Complete	NC_007424.3	11557615	11559701	+	331.7	343	https://www.orthodb.org/v10?query=37384at33392	RNA polymerase I-specific transcription initiation factor RRN3
37398at33392	Complete	NC_007417.3	10813613	10815563	+	754.5	435	https://www.orthodb.org/v10?query=37398at33392	probable ATP-dependent RNA helicase DDX56
37462at33392	Complete	NC_007420.3	15181268	15190165	+	747.4	651	https://www.orthodb.org/v10?query=37462at33392	ras-associated and pleckstrin homology domains-containing protein 1 isoform X1
37594at33392	Complete	NC_007424.3	1486286	1503137	-	525.9	519	https://www.orthodb.org/v10?query=37594at33392	phospholipase A-2-activating protein
37633at33392	Complete	NC_007420.3	4898199	4933788	-	725.0	431	https://www.orthodb.org/v10?query=37633at33392	insulin-like growth factor 2 mRNA-binding protein 1 isoform X1
37649at33392	Complete	NC_007418.3	12767466	12769592	-	954.7	583	https://www.orthodb.org/v10?query=37649at33392	engulfment and cell motility protein 1
37660at33392	Complete	NC_007422.5	3979485	3981338	+	677.9	393	https://www.orthodb.org/v10?query=37660at33392	General transcription factor IIH subunit 4
37688at33392	Complete	NC_007417.3	10911925	10913429	-	415.8	376	https://www.orthodb.org/v10?query=37688at33392	membrane-bound transcription factor site-2 protease
37863at33392	Complete	NC_007416.3	6276179	6278722	-	814.2	479	https://www.orthodb.org/v10?query=37863at33392	glutaminase liver isoform, mitochondrial isoform X1
37931at33392	Complete	NC_007417.3	12568466	12570166	-	445.4	312	https://www.orthodb.org/v10?query=37931at33392	uncharacterized protein LOC107188851
37972at33392	Complete	NC_007421.3	4105430	4106266	-	267.6	193	https://www.orthodb.org/v10?query=37972at33392	lysophospholipid acyltransferase 5
38031at33392	Complete	NC_007420.3	2795912	2800551	-	176.7	180	https://www.orthodb.org/v10?query=38031at33392	Zinc finger C2H2 superfamily
38109at33392	Complete	NC_007417.3	10009298	10011152	+	721.9	418	https://www.orthodb.org/v10?query=38109at33392	splicing factor 3A subunit 3
38175at33392	Complete	NC_007423.3	2463525	2466620	+	690.5	483	https://www.orthodb.org/v10?query=38175at33392	vacuolar protein sorting-associated protein 33A
38381at33392	Complete	NC_007424.3	5522282	5530489	-	702.5	556	https://www.orthodb.org/v10?query=38381at33392	calcium homeostasis endoplasmic reticulum protein
38540at33392	Complete	NC_007420.3	10680677	10683924	+	845.4	433	https://www.orthodb.org/v10?query=38540at33392	Importin subunit alpha
38568at33392	Complete	NC_007418.3	11050637	11052439	-	379.7	349	https://www.orthodb.org/v10?query=38568at33392	probable ATP-dependent RNA helicase Dbp73D
38595at33392	Complete	NC_007420.3	10014748	10016920	+	571.8	356	https://www.orthodb.org/v10?query=38595at33392	Major facilitator superfamily domain-containing protein 1
38633at33392	Complete	NC_007421.3	5177347	5186162	-	877.7	514	https://www.orthodb.org/v10?query=38633at33392	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
38737at33392	Complete	NC_007417.3	10207587	10209638	+	730.6	432	https://www.orthodb.org/v10?query=38737at33392	WD40-repeat-containing domain
38756at33392	Complete	NC_007421.3	3296988	3302601	-	612.3	377	https://www.orthodb.org/v10?query=38756at33392	Sugar phosphate exchanger 2
38824at33392	Complete	NC_007418.3	13605290	13610040	+	475.9	346	https://www.orthodb.org/v10?query=38824at33392	iduronate 2-sulfatase
38863at33392	Complete	NC_007423.3	13208247	13209421	+	524.4	322	https://www.orthodb.org/v10?query=38863at33392	Zinc finger C2H2 superfamily
38912at33392	Complete	NC_007422.5	9103056	9107683	-	433.9	431	https://www.orthodb.org/v10?query=38912at33392	CCR4-NOT transcription complex subunit 10
39088at33392	Complete	NC_007424.3	5823910	5827504	+	647.7	445	https://www.orthodb.org/v10?query=39088at33392	Zinc finger, RING/FYVE/PHD-type
39138at33392	Complete	NC_007416.3	1491349	1493162	-	610.3	295	https://www.orthodb.org/v10?query=39138at33392	Voltage-gated potassium channel
39186at33392	Complete	NC_007417.3	15077030	15080183	-	723.7	409	https://www.orthodb.org/v10?query=39186at33392	Sorting nexin-27
39241at33392	Complete	NC_007417.3	14016325	14019480	+	499.5	494	https://www.orthodb.org/v10?query=39241at33392	anaphase-promoting complex subunit 5
39276at33392	Complete	NC_007424.3	8237567	8240965	-	515.6	336	https://www.orthodb.org/v10?query=39276at33392	WD40-repeat-containing domain
39353at33392	Complete	NC_007417.3	10515813	10517868	+	886.0	471	https://www.orthodb.org/v10?query=39353at33392	T-complex protein 1 subunit theta
39474at33392	Complete	NC_007418.3	5146290	5148454	+	906.8	567	https://www.orthodb.org/v10?query=39474at33392	protein SDA1 homolog
39500at33392	Complete	NC_007419.2	7147471	7151546	+	515.4	346	https://www.orthodb.org/v10?query=39500at33392	Sorting nexin
39529at33392	Complete	NC_007424.3	11474384	11481539	+	363.3	447	https://www.orthodb.org/v10?query=39529at33392	DDB1-and CUL4-associated factor 15
39593at33392	Complete	NC_007425.3	3209217	3213883	+	235.7	396	https://www.orthodb.org/v10?query=39593at33392	60 kDa SS-A/Ro ribonucleoprotein
39609at33392	Complete	NC_007423.3	13818926	13821374	-	619.2	480	https://www.orthodb.org/v10?query=39609at33392	nuclear pore complex protein Nup85
39717at33392	Complete	NC_007422.5	4732594	4734179	-	474.2	333	https://www.orthodb.org/v10?query=39717at33392	vacuolar fusion protein MON1 homolog A
39809at33392	Complete	NC_007421.3	8838127	8846519	-	549.1	341	https://www.orthodb.org/v10?query=39809at33392	segment polarity protein dishevelled homolog DVL-3 isoform X1
39889at33392	Complete	NC_007417.3	9986067	9988426	+	607.3	471	https://www.orthodb.org/v10?query=39889at33392	Serine/threonine-protein kinase PLK4
39895at33392	Complete	NC_007424.3	11655220	11659244	-	493.5	312	https://www.orthodb.org/v10?query=39895at33392	type I inositol 1,4,5-trisphosphate 5-phosphatase isoform X1
39977at33392	Complete	NC_007419.2	105397	130421	+	325.7	258	https://www.orthodb.org/v10?query=39977at33392	Zinc finger, PHD-type
40035at33392	Complete	NC_007424.3	12239988	12241931	+	472.4	464	https://www.orthodb.org/v10?query=40035at33392	Bardet-Biedl syndrome 1
40074at33392	Complete	NC_007420.3	8925386	8926768	+	492.8	344	https://www.orthodb.org/v10?query=40074at33392	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1
40087at33392	Complete	NC_007420.3	7900899	7905790	+	535.9	294	https://www.orthodb.org/v10?query=40087at33392	sphingomyelin synthase-related 1
40126at33392	Complete	NC_007422.5	7171419	7185338	+	179.8	272	https://www.orthodb.org/v10?query=40126at33392	protein daughterless
40134at33392	Complete	NC_007424.3	3489894	3507559	+	700.8	375	https://www.orthodb.org/v10?query=40134at33392	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B
40146at33392	Complete	NC_007420.3	10909149	10910867	-	333.8	236	https://www.orthodb.org/v10?query=40146at33392	TBC1 domain family member 20
40346at33392	Complete	NC_007422.5	14153115	14156454	-	485.3	344	https://www.orthodb.org/v10?query=40346at33392	RNA polymerase II subunit A C-terminal domain phosphatase
40515at33392	Complete	NC_007418.3	12882287	12887126	-	626.9	488	https://www.orthodb.org/v10?query=40515at33392	uncharacterized protein C18orf8
40571at33392	Complete	NC_007420.3	11490463	11495714	-	534.4	382	https://www.orthodb.org/v10?query=40571at33392	von Willebrand factor A domain-containing protein 9
40593at33392	Complete	NC_007423.3	6683409	6690853	+	647.4	430	https://www.orthodb.org/v10?query=40593at33392	intraflagellar transport protein 56
40600at33392	Complete	NC_007425.3	6185044	6190673	-	677.0	347	https://www.orthodb.org/v10?query=40600at33392	polycomb protein Scm
40709at33392	Complete	NC_007419.2	582645	593130	-	853.6	498	https://www.orthodb.org/v10?query=40709at33392	Amyloidogenic glycoprotein
40735at33392	Complete	NC_007423.3	7448515	7451698	-	320.9	291	https://www.orthodb.org/v10?query=40735at33392	protein singed wings 2
40800at33392	Complete	NC_007419.2	9049752	9059271	-	467.4	478	https://www.orthodb.org/v10?query=40800at33392	B-cell lymphoma/leukemia 11A
40822at33392	Complete	NC_007418.3	23017162	23027154	-	827.0	445	https://www.orthodb.org/v10?query=40822at33392	Signal recognition particle 54 kDa protein
40894at33392	Complete	NC_007417.3	6594011	6595988	+	540.9	363	https://www.orthodb.org/v10?query=40894at33392	tRNA (guanine(10)-N2)-methyltransferase homolog
40902at33392	Complete	NC_007418.3	22278280	22300005	-	590.6	375	https://www.orthodb.org/v10?query=40902at33392	pyruvate dehydrogenase 
41016at33392	Complete	NC_007419.2	3549934	3552072	+	818.5	488	https://www.orthodb.org/v10?query=41016at33392	signal recognition particle receptor subunit alpha homolog
41253at33392	Complete	NC_007416.3	6383725	6388563	-	748.8	472	https://www.orthodb.org/v10?query=41253at33392	serine proteinase stubble
41258at33392	Complete	NC_007422.5	3282651	3285218	-	813.3	494	https://www.orthodb.org/v10?query=41258at33392	protein sel-1 homolog 1
41263at33392	Complete	NC_007420.3	10685657	10689626	+	605.0	570	https://www.orthodb.org/v10?query=41263at33392	Gamma-tubulin complex component
41300at33392	Complete	NC_007424.3	11645227	11650688	-	584.6	387	https://www.orthodb.org/v10?query=41300at33392	Phosphoacetylglucosamine mutase
41306at33392	Complete	NC_007424.3	12151015	12152955	+	691.1	433	https://www.orthodb.org/v10?query=41306at33392	D-glucuronyl C5-epimerase
41364at33392	Complete	NC_007422.5	10606279	10607622	-	381.0	310	https://www.orthodb.org/v10?query=41364at33392	katanin p60 ATPase-containing subunit A-like 2
41521at33392	Complete	NC_007418.3	26517375	26538071	-	808.4	443	https://www.orthodb.org/v10?query=41521at33392	tyrosine 3-monooxygenase
41572at33392	Complete	NC_007416.3	4506985	4513401	-	397.3	454	https://www.orthodb.org/v10?query=41572at33392	Zinc finger, RanBP2-type
41638at33392	Complete	NC_007418.3	401615	419298	-	368.2	447	https://www.orthodb.org/v10?query=41638at33392	protein scabrous
41697at33392	Complete	NC_007422.5	4653469	4655547	+	438.5	405	https://www.orthodb.org/v10?query=41697at33392	DNA polymerase epsilon subunit
41720at33392	Complete	NC_007425.3	2373463	2419780	+	580.2	403	https://www.orthodb.org/v10?query=41720at33392	formin-binding protein 1-like isoform X1
41901at33392	Complete	NC_007419.2	2955361	2957802	+	886.1	398	https://www.orthodb.org/v10?query=41901at33392	putative ATP-dependent RNA helicase me31b
41942at33392	Complete	NC_007420.3	474308	481115	-	504.7	396	https://www.orthodb.org/v10?query=41942at33392	myotubularin-related protein 9
42041at33392	Complete	NC_007419.2	395691	397244	+	321.8	301	https://www.orthodb.org/v10?query=42041at33392	Tudor domain-containing protein 3
42066at33392	Complete	NC_007420.3	5738190	5740470	-	608.2	387	https://www.orthodb.org/v10?query=42066at33392	Zinc finger, PHD-type
42095at33392	Complete	NC_007424.3	14203090	14207067	-	906.8	447	https://www.orthodb.org/v10?query=42095at33392	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
42107at33392	Complete	NC_007422.5	1188181	1193548	-	541.0	391	https://www.orthodb.org/v10?query=42107at33392	collagen type IV alpha-3-binding protein
42129at33392	Complete	NC_007418.3	7536183	7541251	+	806.9	592	https://www.orthodb.org/v10?query=42129at33392	serrate RNA effector molecule homolog isoform X1
42142at33392	Complete	NC_007420.3	12339711	12341135	-	681.5	375	https://www.orthodb.org/v10?query=42142at33392	cleavage stimulation factor subunit 1
42167at33392	Complete	NC_007423.3	6168097	6178723	+	738.4	389	https://www.orthodb.org/v10?query=42167at33392	V-type proton ATPase subunit H
42175at33392	Complete	NC_007422.5	3812628	3814774	+	830.4	484	https://www.orthodb.org/v10?query=42175at33392	MAU2 chromatid cohesion factor homolog
42226at33392	Complete	NC_007417.3	5857206	5861115	-	442.8	370	https://www.orthodb.org/v10?query=42226at33392	Mannosyltransferase
42238at33392	Complete	NC_007418.3	19672824	19677520	+	640.7	429	https://www.orthodb.org/v10?query=42238at33392	transmembrane protein 181
42287at33392	Complete	NC_007419.2	3714976	3716418	-	764.6	385	https://www.orthodb.org/v10?query=42287at33392	Rab GDP dissociation inhibitor
42344at33392	Complete	NC_007421.3	4159770	4176242	+	325.0	352	https://www.orthodb.org/v10?query=42344at33392	uncharacterized protein LOC106742266
42381at33392	Complete	NC_007419.2	3463880	3465974	-	741.9	409	https://www.orthodb.org/v10?query=42381at33392	protein kinase C and casein kinase substrate in neurons protein 1 isoform X1
42423at33392	Complete	NC_007417.3	2682362	2691736	+	754.3	500	https://www.orthodb.org/v10?query=42423at33392	splicing factor 3A subunit 1
42451at33392	Complete	NC_007422.5	579284	580684	+	362.7	309	https://www.orthodb.org/v10?query=42451at33392	rabenosyn-5
42611at33392	Complete	NC_007422.5	4006998	4008293	+	467.3	319	https://www.orthodb.org/v10?query=42611at33392	adenosine 3'-phospho 5'-phosphosulfate transporter 1
42626at33392	Complete	NC_007420.3	5735942	5737448	+	474.7	321	https://www.orthodb.org/v10?query=42626at33392	tRNA-dihydrouridine(20) synthase 
42631at33392	Complete	NC_007416.3	561204	565891	+	598.6	362	https://www.orthodb.org/v10?query=42631at33392	DNA-binding protein Ewg isoform X1
42652at33392	Complete	NC_007423.3	13767401	13771923	+	954.5	596	https://www.orthodb.org/v10?query=42652at33392	Zinc finger, CCCH-type
42781at33392	Complete	NC_007424.3	15287255	15288938	-	647.9	318	https://www.orthodb.org/v10?query=42781at33392	SWIB/MDM2 domain
43062at33392	Complete	NC_007423.3	218909	226890	+	734.6	404	https://www.orthodb.org/v10?query=43062at33392	Serine hydroxymethyltransferase
43184at33392	Complete	NC_007425.3	4275939	4276904	+	444.8	263	https://www.orthodb.org/v10?query=43184at33392	rRNA adenine N(6)-methyltransferase
43199at33392	Complete	NC_007424.3	8226092	8229993	+	525.0	367	https://www.orthodb.org/v10?query=43199at33392	Iron hydrogenase
43243at33392	Complete	NC_007416.3	3118851	3121966	-	528.7	341	https://www.orthodb.org/v10?query=43243at33392	proclotting enzyme
43279at33392	Complete	NC_007425.3	5409145	5412492	-	370.7	368	https://www.orthodb.org/v10?query=43279at33392	26S proteasome non-ATPase regulatory subunit 5
43338at33392	Complete	NC_007424.3	15272765	15275048	-	538.4	440	https://www.orthodb.org/v10?query=43338at33392	gametogenetin-binding protein 2-like
43343at33392	Complete	NC_007421.3	5810428	5812130	+	468.0	300	https://www.orthodb.org/v10?query=43343at33392	uncharacterized protein KIAA1841 homolog
43395at33392	Complete	NC_007418.3	6600137	6606678	-	226.2	306	https://www.orthodb.org/v10?query=43395at33392	protein cueball
43497at33392	Complete	NC_007422.5	3213908	3217893	+	752.7	513	https://www.orthodb.org/v10?query=43497at33392	pre-mRNA-processing factor 39
43508at33392	Complete	NC_007423.3	14023787	14025179	+	751.9	349	https://www.orthodb.org/v10?query=43508at33392	WD40-repeat-containing domain
43658at33392	Complete	NC_007420.3	13514939	13517302	+	937.1	496	https://www.orthodb.org/v10?query=43658at33392	ATPase family AAA domain-containing protein 3
43820at33392	Complete	NC_007418.3	31341181	31346163	-	405.8	390	https://www.orthodb.org/v10?query=43820at33392	PDZ domain
43837at33392	Complete	NW_015452207.1	16293	34581	+	510.9	403	https://www.orthodb.org/v10?query=43837at33392	Ras guanine nucleotide exchange factor domain superfamily
43845at33392	Complete	NC_007417.3	10113264	10116170	-	277.6	275	https://www.orthodb.org/v10?query=43845at33392	programmed cell death protein 2-like
43905at33392	Complete	NC_007424.3	15376122	15387478	+	545.4	493	https://www.orthodb.org/v10?query=43905at33392	trafficking kinesin-binding protein milt isoform X1
43944at33392	Complete	NC_007418.3	25657466	25664026	-	572.4	354	https://www.orthodb.org/v10?query=43944at33392	protein GPR107
44041at33392	Complete	NC_007425.3	3979317	3984698	+	749.7	407	https://www.orthodb.org/v10?query=44041at33392	mitochondrial-processing peptidase subunit alpha
44084at33392	Complete	NC_007417.3	12998153	13001003	-	757.3	564	https://www.orthodb.org/v10?query=44084at33392	E3 UFM1-protein ligase 1 homolog
44113at33392	Complete	NC_007416.3	1937645	1939276	-	402.3	346	https://www.orthodb.org/v10?query=44113at33392	sorting nexin-17
44230at33392	Complete	NC_007423.3	7370956	7375947	+	470.6	482	https://www.orthodb.org/v10?query=44230at33392	uncharacterized protein LOC108060484
