Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
39500at33392	Duplicated	ptg000174l	8933444	8955110	+	522.3	347	https://www.orthodb.org/v10?query=39500at33392	Sorting nexin
39500at33392	Duplicated	ptg000368l	894713	910335	+	515.7	347	https://www.orthodb.org/v10?query=39500at33392	Sorting nexin
39529at33392	Duplicated	ptg000026l	483633	527474	+	371.2	453	https://www.orthodb.org/v10?query=39529at33392	DDB1-and CUL4-associated factor 15
39529at33392	Duplicated	ptg000314l	1274610	1311747	-	371.2	453	https://www.orthodb.org/v10?query=39529at33392	DDB1-and CUL4-associated factor 15
39593at33392	Duplicated	ptg000261l	569919	585429	+	171.7	327	https://www.orthodb.org/v10?query=39593at33392	60 kDa SS-A/Ro ribonucleoprotein
39593at33392	Duplicated	ptg000469l	450318	466985	-	178.5	332	https://www.orthodb.org/v10?query=39593at33392	60 kDa SS-A/Ro ribonucleoprotein
39609at33392	Complete	ptg000034l	6663905	6673870	+	594.7	481	https://www.orthodb.org/v10?query=39609at33392	nuclear pore complex protein Nup85
39717at33392	Duplicated	ptg000387l	584052	595356	-	488.4	377	https://www.orthodb.org/v10?query=39717at33392	vacuolar fusion protein MON1 homolog A
39717at33392	Duplicated	ptg000656l	1212763	1221523	-	488.4	377	https://www.orthodb.org/v10?query=39717at33392	vacuolar fusion protein MON1 homolog A
39809at33392	Duplicated	ptg000287l	323188	351580	+	605.4	362	https://www.orthodb.org/v10?query=39809at33392	segment polarity protein dishevelled homolog DVL-3 isoform X1
39809at33392	Duplicated	ptg000492l	568937	602022	-	605.4	362	https://www.orthodb.org/v10?query=39809at33392	segment polarity protein dishevelled homolog DVL-3 isoform X1
39889at33392	Complete	ptg000147l	9817365	9841488	-	732.3	446	https://www.orthodb.org/v10?query=39889at33392	Serine/threonine-protein kinase PLK4
39895at33392	Complete	ptg000163l	8662351	8705114	+	439.7	311	https://www.orthodb.org/v10?query=39895at33392	type I inositol 1,4,5-trisphosphate 5-phosphatase isoform X1
39977at33392	Complete	ptg000428l	519742	578474	+	336.2	286	https://www.orthodb.org/v10?query=39977at33392	Zinc finger, PHD-type
40035at33392	Complete	ptg000008l	814960	972966	+	467.0	471	https://www.orthodb.org/v10?query=40035at33392	Bardet-Biedl syndrome 1
40074at33392	Complete	ptg000062l	20288588	20289976	+	470.8	340	https://www.orthodb.org/v10?query=40074at33392	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1
40087at33392	Complete	ptg000017l	972862	1016972	-	541.0	301	https://www.orthodb.org/v10?query=40087at33392	sphingomyelin synthase-related 1
40126at33392	Duplicated	ptg000127l	4377439	4578757	-	216.4	230	https://www.orthodb.org/v10?query=40126at33392	protein daughterless
40126at33392	Duplicated	ptg000138l	172683	353851	-	229.2	229	https://www.orthodb.org/v10?query=40126at33392	protein daughterless
40134at33392	Complete	ptg000163l	9439300	9486131	-	709.6	373	https://www.orthodb.org/v10?query=40134at33392	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B
40146at33392	Complete	ptg000032l	10439197	10503604	+	333.9	235	https://www.orthodb.org/v10?query=40146at33392	TBC1 domain family member 20
40346at33392	Complete	ptg000057l	9767151	9795938	-	486.1	396	https://www.orthodb.org/v10?query=40346at33392	RNA polymerase II subunit A C-terminal domain phosphatase
40515at33392	Complete	ptg000067l	2783695	2817161	-	607.7	485	https://www.orthodb.org/v10?query=40515at33392	uncharacterized protein C18orf8
40571at33392	Complete	ptg000066l	8105020	8120791	-	528.6	381	https://www.orthodb.org/v10?query=40571at33392	von Willebrand factor A domain-containing protein 9
40593at33392	Duplicated	ptg000051l	1099171	1106200	-	649.1	430	https://www.orthodb.org/v10?query=40593at33392	intraflagellar transport protein 56
40593at33392	Duplicated	ptg000143l	725062	733017	+	649.2	430	https://www.orthodb.org/v10?query=40593at33392	intraflagellar transport protein 56
40600at33392	Complete	ptg000047l	3343614	3345431	-	688.6	368	https://www.orthodb.org/v10?query=40600at33392	polycomb protein Scm
40709at33392	Complete	ptg000131l	1936462	2114940	+	768.0	492	https://www.orthodb.org/v10?query=40709at33392	Amyloidogenic glycoprotein
40735at33392	Duplicated	ptg000051l	1610292	1629575	-	308.7	306	https://www.orthodb.org/v10?query=40735at33392	protein singed wings 2
40735at33392	Duplicated	ptg000143l	192439	210835	+	308.9	306	https://www.orthodb.org/v10?query=40735at33392	protein singed wings 2
40800at33392	Duplicated	ptg000174l	3268107	3304453	+	455.8	439	https://www.orthodb.org/v10?query=40800at33392	B-cell lymphoma/leukemia 11A
40800at33392	Duplicated	ptg000539l	131255	164005	+	454.8	439	https://www.orthodb.org/v10?query=40800at33392	B-cell lymphoma/leukemia 11A
40822at33392	Complete	ptg000020l	2307345	2309737	-	797.8	445	https://www.orthodb.org/v10?query=40822at33392	Signal recognition particle 54 kDa protein
40894at33392	Complete	ptg000162l	4428026	4436727	+	529.7	363	https://www.orthodb.org/v10?query=40894at33392	tRNA (guanine(10)-N2)-methyltransferase homolog
40902at33392	Complete	ptg000025l	3309032	3394721	-	606.6	373	https://www.orthodb.org/v10?query=40902at33392	pyruvate dehydrogenase 
41016at33392	Complete	ptg000002l	11571626	11592427	-	716.5	504	https://www.orthodb.org/v10?query=41016at33392	signal recognition particle receptor subunit alpha homolog
41253at33392	Complete	ptg000080l	11755910	11806386	+	752.8	470	https://www.orthodb.org/v10?query=41253at33392	serine proteinase stubble
41258at33392	Complete	ptg000296l	6343727	6359977	+	769.3	488	https://www.orthodb.org/v10?query=41258at33392	protein sel-1 homolog 1
41263at33392	Complete	ptg000170l	11618048	11620546	+	622.6	523	https://www.orthodb.org/v10?query=41263at33392	Gamma-tubulin complex component
41300at33392	Complete	ptg000122l	5062572	5145758	+	627.8	428	https://www.orthodb.org/v10?query=41300at33392	Phosphoacetylglucosamine mutase
41306at33392	Complete	ptg000082l	9353999	9367713	-	694.9	452	https://www.orthodb.org/v10?query=41306at33392	D-glucuronyl C5-epimerase
41364at33392	Complete	ptg000044l	4791794	4793473	-	375.4	333	https://www.orthodb.org/v10?query=41364at33392	katanin p60 ATPase-containing subunit A-like 2
41521at33392	Complete	ptg000199l	790641	811033	+	818.2	441	https://www.orthodb.org/v10?query=41521at33392	tyrosine 3-monooxygenase
41572at33392	Complete	ptg000080l	33003798	33011515	+	370.1	403	https://www.orthodb.org/v10?query=41572at33392	Zinc finger, RanBP2-type
41638at33392	Complete	ptg000196l	150482	208594	-	356.4	394	https://www.orthodb.org/v10?query=41638at33392	protein scabrous
41697at33392	Complete	ptg000044l	4898056	4909378	+	421.3	399	https://www.orthodb.org/v10?query=41697at33392	DNA polymerase epsilon subunit
41720at33392	Complete	ptg000467l	33226	174438	-	651.6	456	https://www.orthodb.org/v10?query=41720at33392	formin-binding protein 1-like isoform X1
41901at33392	Complete	ptg000073l	5052346	5061055	-	885.9	398	https://www.orthodb.org/v10?query=41901at33392	putative ATP-dependent RNA helicase me31b
41942at33392	Complete	ptg000062l	38167024	38184686	+	519.8	401	https://www.orthodb.org/v10?query=41942at33392	myotubularin-related protein 9
42041at33392	Complete	ptg000047l	3278795	3282260	+	283.0	235	https://www.orthodb.org/v10?query=42041at33392	Tudor domain-containing protein 3
42066at33392	Complete	ptg000061l	16425448	16432219	+	615.9	386	https://www.orthodb.org/v10?query=42066at33392	Zinc finger, PHD-type
42095at33392	Duplicated	ptg000240l	359786	382627	-	875.7	447	https://www.orthodb.org/v10?query=42095at33392	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
42095at33392	Duplicated	ptg000798l	376911	401074	-	875.7	447	https://www.orthodb.org/v10?query=42095at33392	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
42107at33392	Complete	ptg000149l	26129493	26224127	-	622.8	435	https://www.orthodb.org/v10?query=42107at33392	collagen type IV alpha-3-binding protein
42129at33392	Complete	ptg000393l	843424	860375	-	792.4	536	https://www.orthodb.org/v10?query=42129at33392	serrate RNA effector molecule homolog isoform X1
42142at33392	Complete	ptg000062l	29760089	29765008	+	667.4	379	https://www.orthodb.org/v10?query=42142at33392	cleavage stimulation factor subunit 1
42167at33392	Duplicated	ptg000300l	251639	268024	+	735.5	394	https://www.orthodb.org/v10?query=42167at33392	V-type proton ATPase subunit H
42167at33392	Duplicated	ptg000448l	409719	423667	+	735.5	394	https://www.orthodb.org/v10?query=42167at33392	V-type proton ATPase subunit H
42175at33392	Complete	ptg000088l	4028069	4049285	-	818.7	484	https://www.orthodb.org/v10?query=42175at33392	MAU2 chromatid cohesion factor homolog
42226at33392	Complete	ptg000151l	2716299	2823434	+	474.2	369	https://www.orthodb.org/v10?query=42226at33392	Mannosyltransferase
42238at33392	Duplicated	ptg000055l	1440416	1461430	+	573.2	419	https://www.orthodb.org/v10?query=42238at33392	transmembrane protein 181
42238at33392	Duplicated	ptg000125l	1388319	1412166	-	585.1	419	https://www.orthodb.org/v10?query=42238at33392	transmembrane protein 181
42287at33392	Complete	ptg000073l	5107847	5124664	-	771.1	385	https://www.orthodb.org/v10?query=42287at33392	Rab GDP dissociation inhibitor
42344at33392	Duplicated	ptg000108l	5302749	5354664	-	286.8	321	https://www.orthodb.org/v10?query=42344at33392	uncharacterized protein LOC106742266
42344at33392	Duplicated	ptg000216l	1823526	1884102	-	287.1	321	https://www.orthodb.org/v10?query=42344at33392	uncharacterized protein LOC106742266
42381at33392	Complete	ptg000004l	601398	637052	+	740.2	397	https://www.orthodb.org/v10?query=42381at33392	protein kinase C and casein kinase substrate in neurons protein 1 isoform X1
42423at33392	Complete	ptg000055l	4711779	4723284	-	773.2	504	https://www.orthodb.org/v10?query=42423at33392	splicing factor 3A subunit 1
42451at33392	Complete	ptg000160l	4270095	4275290	+	371.4	309	https://www.orthodb.org/v10?query=42451at33392	rabenosyn-5
42611at33392	Complete	ptg000318l	377783	379090	-	445.2	346	https://www.orthodb.org/v10?query=42611at33392	adenosine 3'-phospho 5'-phosphosulfate transporter 1
42626at33392	Complete	ptg000062l	44470757	44472815	+	557.3	374	https://www.orthodb.org/v10?query=42626at33392	tRNA-dihydrouridine(20) synthase 
42631at33392	Complete	ptg000050l	1221051	1315119	+	633.1	392	https://www.orthodb.org/v10?query=42631at33392	DNA-binding protein Ewg isoform X1
42652at33392	Duplicated	ptg000034l	4366327	4376610	+	1003.5	610	https://www.orthodb.org/v10?query=42652at33392	Zinc finger, CCCH-type
42652at33392	Duplicated	ptg000177l	384227	394517	-	979.9	610	https://www.orthodb.org/v10?query=42652at33392	Zinc finger, CCCH-type
42781at33392	Duplicated	ptg000107l	8700125	8705320	-	626.8	318	https://www.orthodb.org/v10?query=42781at33392	SWIB/MDM2 domain
42781at33392	Duplicated	ptg000280l	1631320	1637311	+	622.7	318	https://www.orthodb.org/v10?query=42781at33392	SWIB/MDM2 domain
43062at33392	Complete	ptg000030l	5791055	5831097	+	720.2	405	https://www.orthodb.org/v10?query=43062at33392	Serine hydroxymethyltransferase
43184at33392	Complete	ptg000062l	58550159	58555142	+	483.7	260	https://www.orthodb.org/v10?query=43184at33392	rRNA adenine N(6)-methyltransferase
43199at33392	Complete	ptg000240l	2639172	2654636	-	538.5	366	https://www.orthodb.org/v10?query=43199at33392	Iron hydrogenase
43243at33392	Complete	ptg000080l	13740917	13747436	+	555.8	332	https://www.orthodb.org/v10?query=43243at33392	proclotting enzyme
43279at33392	Complete	ptg000035l	190235	212500	+	372.1	378	https://www.orthodb.org/v10?query=43279at33392	26S proteasome non-ATPase regulatory subunit 5
43338at33392	Duplicated	ptg000280l	875048	891970	+	510.7	403	https://www.orthodb.org/v10?query=43338at33392	gametogenetin-binding protein 2-like
43338at33392	Duplicated	ptg000661l	110315	132661	+	507.2	404	https://www.orthodb.org/v10?query=43338at33392	gametogenetin-binding protein 2-like
43343at33392	Duplicated	ptg000287l	96135	107368	+	578.9	410	https://www.orthodb.org/v10?query=43343at33392	uncharacterized protein KIAA1841 homolog
43343at33392	Duplicated	ptg000492l	815797	827968	-	579.7	409	https://www.orthodb.org/v10?query=43343at33392	uncharacterized protein KIAA1841 homolog
43395at33392	Complete	ptg000025l	5689315	5699521	-	277.8	326	https://www.orthodb.org/v10?query=43395at33392	protein cueball
43497at33392	Complete	ptg000283l	1963089	1994954	-	701.7	516	https://www.orthodb.org/v10?query=43497at33392	pre-mRNA-processing factor 39
43508at33392	Complete	ptg000234l	878175	880795	+	741.1	349	https://www.orthodb.org/v10?query=43508at33392	WD40-repeat-containing domain
43658at33392	Complete	ptg000132l	4981620	5025084	+	929.6	496	https://www.orthodb.org/v10?query=43658at33392	ATPase family AAA domain-containing protein 3
43820at33392	Complete	ptg000077l	247227	256759	+	387.3	345	https://www.orthodb.org/v10?query=43820at33392	PDZ domain
43837at33392	Complete	ptg000032l	24842750	24954397	-	502.4	403	https://www.orthodb.org/v10?query=43837at33392	Ras guanine nucleotide exchange factor domain superfamily
43845at33392	Complete	ptg000083l	4240691	4263895	+	263.9	296	https://www.orthodb.org/v10?query=43845at33392	programmed cell death protein 2-like
43905at33392	Duplicated	ptg000328l	1651895	1814330	+	460.3	486	https://www.orthodb.org/v10?query=43905at33392	trafficking kinesin-binding protein milt isoform X1
43905at33392	Duplicated	ptg000635l	1158837	1298922	-	460.3	486	https://www.orthodb.org/v10?query=43905at33392	trafficking kinesin-binding protein milt isoform X1
43944at33392	Complete	ptg000276l	963504	971378	+	558.1	385	https://www.orthodb.org/v10?query=43944at33392	protein GPR107
44041at33392	Duplicated	ptg000281l	7750993	7761207	+	719.2	406	https://www.orthodb.org/v10?query=44041at33392	mitochondrial-processing peptidase subunit alpha
44041at33392	Duplicated	ptg000726l	966088	975729	+	719.2	406	https://www.orthodb.org/v10?query=44041at33392	mitochondrial-processing peptidase subunit alpha
44084at33392	Complete	ptg000035l	10116960	10162598	-	735.4	565	https://www.orthodb.org/v10?query=44084at33392	E3 UFM1-protein ligase 1 homolog
44113at33392	Complete	ptg000080l	5061156	5069784	-	434.2	346	https://www.orthodb.org/v10?query=44113at33392	sorting nexin-17
44230at33392	Duplicated	ptg000094l	3054345	3066082	-	432.2	440	https://www.orthodb.org/v10?query=44230at33392	uncharacterized protein LOC108060484
44230at33392	Duplicated	ptg000325l	1710170	1720288	+	437.9	440	https://www.orthodb.org/v10?query=44230at33392	uncharacterized protein LOC108060484
44286at33392	Complete	ptg000024l	27861126	27886824	+	687.1	418	https://www.orthodb.org/v10?query=44286at33392	U4/U6 small nuclear ribonucleoprotein Prp4
44325at33392	Complete	ptg000528l	2084538	2099073	+	607.4	357	https://www.orthodb.org/v10?query=44325at33392	WD40-repeat-containing domain
44346at33392	Complete	ptg000083l	2735260	2851106	+	522.2	432	https://www.orthodb.org/v10?query=44346at33392	phosphoinositide 3-kinase adapter protein 1 isoform X1
44494at33392	Complete	ptg000122l	13205560	13240992	+	388.0	289	https://www.orthodb.org/v10?query=44494at33392	alpha-sarcoglycan isoform X1
44551at33392	Complete	ptg000265l	16492539	16557327	+	608.8	356	https://www.orthodb.org/v10?query=44551at33392	nuclear protein localization protein 4 homolog
44640at33392	Duplicated	ptg000107l	8404794	8407251	-	766.1	447	https://www.orthodb.org/v10?query=44640at33392	Pescadillo homolog
44640at33392	Duplicated	ptg000280l	1975276	1977685	+	774.7	447	https://www.orthodb.org/v10?query=44640at33392	Pescadillo homolog
44653at33392	Duplicated	ptg000296l	1154022	1156187	+	817.5	473	https://www.orthodb.org/v10?query=44653at33392	putative RNA-binding protein 15
44653at33392	Duplicated	ptg001012l	40700	42865	+	817.5	473	https://www.orthodb.org/v10?query=44653at33392	putative RNA-binding protein 15
44722at33392	Complete	ptg000050l	902793	931942	-	275.8	245	https://www.orthodb.org/v10?query=44722at33392	growth/differentiation factor 8
44726at33392	Complete	ptg000132l	4320924	4363382	-	398.9	244	https://www.orthodb.org/v10?query=44726at33392	Zinc finger C2H2 superfamily
44779at33392	Complete	ptg000062l	60115015	60118808	-	703.3	421	https://www.orthodb.org/v10?query=44779at33392	puff-specific protein Bx42
44855at33392	Complete	ptg000292l	4537066	4540866	+	724.0	420	https://www.orthodb.org/v10?query=44855at33392	non-specific lipid-transfer protein
44889at33392	Complete	ptg000035l	15151287	15201060	-	333.2	379	https://www.orthodb.org/v10?query=44889at33392	U3 small nucleolar ribonucleoprotein protein MPP10
45014at33392	Duplicated	ptg000149l	16365670	16387567	+	348.7	334	https://www.orthodb.org/v10?query=45014at33392	cytochrome P450 315a1, mitochondrial
45014at33392	Duplicated	ptg000347l	660260	684297	-	358.0	336	https://www.orthodb.org/v10?query=45014at33392	cytochrome P450 315a1, mitochondrial
45052at33392	Duplicated	ptg000045l	282908	319611	+	245.3	273	https://www.orthodb.org/v10?query=45052at33392	K Homology domain, type 1
45052at33392	Duplicated	ptg000874l	261757	294843	+	224.6	231	https://www.orthodb.org/v10?query=45052at33392	K Homology domain, type 1
45077at33392	Complete	ptg000240l	4977368	5048198	-	442.3	466	https://www.orthodb.org/v10?query=45077at33392	cerebellar degeneration-related protein 2 isoform X1
45086at33392	Complete	ptg000062l	36788454	36960738	-	790.1	483	https://www.orthodb.org/v10?query=45086at33392	junctophilin-1 isoform X1
45103at33392	Complete	ptg000086l	2905015	2931270	-	780.0	708	https://www.orthodb.org/v10?query=45103at33392	Zinc finger RNA-binding protein
45168at33392	Duplicated	ptg000049l	1550790	1587245	-	832.5	374	https://www.orthodb.org/v10?query=45168at33392	AP-2 complex subunit mu
45168at33392	Duplicated	ptg000929l	73084	88801	+	832.5	374	https://www.orthodb.org/v10?query=45168at33392	AP-2 complex subunit mu
45178at33392	Complete	ptg000010l	2300230	2311901	-	732.5	408	https://www.orthodb.org/v10?query=45178at33392	Integrin-linked protein kinase
45211at33392	Complete	ptg000911l	629760	646269	+	424.8	393	https://www.orthodb.org/v10?query=45211at33392	sorting nexin-29
45345at33392	Complete	ptg000032l	8411268	8415901	-	698.7	359	https://www.orthodb.org/v10?query=45345at33392	mitochondrial chaperone BCS1
45444at33392	Duplicated	ptg000334l	372403	374116	-	506.7	396	https://www.orthodb.org/v10?query=45444at33392	nucleolar complex protein 4 homolog B
45444at33392	Duplicated	ptg000415l	34975	36687	+	506.3	396	https://www.orthodb.org/v10?query=45444at33392	nucleolar complex protein 4 homolog B
45544at33392	Complete	ptg000155l	895675	897792	+	756.2	420	https://www.orthodb.org/v10?query=45544at33392	threonylcarbamoyladenosine tRNA methylthiotransferase
45594at33392	Complete	ptg000121l	5569003	5582375	+	362.5	277	https://www.orthodb.org/v10?query=45594at33392	F-box only protein 9
45622at33392	Complete	ptg000477l	287008	293983	+	408.2	311	https://www.orthodb.org/v10?query=45622at33392	probable G-protein coupled receptor Mth-like 5
45634at33392	Complete	ptg000067l	2843911	2874799	+	469.6	342	https://www.orthodb.org/v10?query=45634at33392	CRAL-TRIO lipid binding domain
45659at33392	Complete	ptg000032l	10295260	10304907	-	629.1	447	https://www.orthodb.org/v10?query=45659at33392	cell division cycle protein 23 homolog
45754at33392	Complete	ptg000160l	3953411	3992468	+	582.0	410	https://www.orthodb.org/v10?query=45754at33392	Zinc finger, RING-CH-type
45769at33392	Duplicated	ptg000328l	2596100	2608001	+	730.9	535	https://www.orthodb.org/v10?query=45769at33392	WD40-repeat-containing domain
45769at33392	Duplicated	ptg000635l	344894	361938	-	754.5	537	https://www.orthodb.org/v10?query=45769at33392	WD40-repeat-containing domain
45771at33392	Complete	ptg000260l	1428933	1528208	+	580.8	339	https://www.orthodb.org/v10?query=45771at33392	fumarylacetoacetase
45793at33392	Complete	ptg000165l	9310157	9313170	+	400.7	291	https://www.orthodb.org/v10?query=45793at33392	mRNA cap guanine-N7 methyltransferase
45867at33392	Complete	ptg000254l	1381454	1419101	-	674.6	626	https://www.orthodb.org/v10?query=45867at33392	RNA-binding protein 26 isoform X1
46035at33392	Duplicated	ptg000035l	22231063	22295202	-	601.7	337	https://www.orthodb.org/v10?query=46035at33392	transcriptional enhancer factor TEF-1 isoform X1
46035at33392	Duplicated	ptg000101l	5741489	5826046	+	601.7	337	https://www.orthodb.org/v10?query=46035at33392	transcriptional enhancer factor TEF-1 isoform X1
46155at33392	Complete	ptg000343l	1124122	1126571	-	639.3	339	https://www.orthodb.org/v10?query=46155at33392	H/ACA ribonucleoprotein complex subunit 4
46218at33392	Duplicated	ptg000283l	3701276	3718894	-	453.4	341	https://www.orthodb.org/v10?query=46218at33392	Origin recognition complex subunit 4
46218at33392	Duplicated	ptg000516l	717272	739578	+	453.4	341	https://www.orthodb.org/v10?query=46218at33392	Origin recognition complex subunit 4
46420at33392	Duplicated	ptg000056l	634974	684902	-	614.3	375	https://www.orthodb.org/v10?query=46420at33392	phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform isoform X1
46420at33392	Duplicated	ptg000646l	124752	164423	+	594.9	375	https://www.orthodb.org/v10?query=46420at33392	phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform isoform X1
46448at33392	Complete	ptg000147l	10457202	10533775	+	642.7	397	https://www.orthodb.org/v10?query=46448at33392	hormone receptor 4-like
46496at33392	Complete	ptg000232l	3325063	3329338	+	800.7	400	https://www.orthodb.org/v10?query=46496at33392	probable 26S proteasome non-ATPase regulatory subunit 3
46524at33392	Complete	ptg000061l	6971503	6995517	-	709.5	451	https://www.orthodb.org/v10?query=46524at33392	phosphoglucomutase
46528at33392	Complete	ptg000044l	4918418	4962046	-	305.7	189	https://www.orthodb.org/v10?query=46528at33392	egl nine homolog 1
46597at33392	Complete	ptg000240l	7440671	7448273	-	721.1	386	https://www.orthodb.org/v10?query=46597at33392	nucleolar protein 56
46673at33392	Duplicated	ptg000135l	2718667	2729829	-	327.5	326	https://www.orthodb.org/v10?query=46673at33392	zinc finger MYND domain-containing protein 10
46673at33392	Duplicated	ptg000283l	5193761	5204923	+	327.5	326	https://www.orthodb.org/v10?query=46673at33392	zinc finger MYND domain-containing protein 10
46706at33392	Duplicated	ptg000428l	1036570	1049483	-	594.3	445	https://www.orthodb.org/v10?query=46706at33392	mitochondrial import receptor subunit TOM70
46706at33392	Duplicated	ptg000517l	21275	33892	-	575.6	447	https://www.orthodb.org/v10?query=46706at33392	mitochondrial import receptor subunit TOM70
46710at33392	Duplicated	ptg000240l	330070	345864	+	762.9	529	https://www.orthodb.org/v10?query=46710at33392	protein TRC8 homolog
46710at33392	Duplicated	ptg000798l	345695	362920	+	762.9	529	https://www.orthodb.org/v10?query=46710at33392	protein TRC8 homolog
46759at33392	Complete	ptg000098l	3532620	3548392	-	704.7	411	https://www.orthodb.org/v10?query=46759at33392	6-phosphogluconate dehydrogenase, decarboxylating
46855at33392	Complete	ptg000024l	24661652	24676871	-	718.2	425	https://www.orthodb.org/v10?query=46855at33392	60S ribosomal export protein NMD3
46871at33392	Complete	ptg000025l	10218002	10263868	+	388.2	373	https://www.orthodb.org/v10?query=46871at33392	uncharacterized protein LOC107185611
46931at33392	Complete	ptg000004l	867717	878253	-	555.3	432	https://www.orthodb.org/v10?query=46931at33392	dnaJ homolog subfamily C member 3
47004at33392	Complete	ptg000034l	6652743	6655535	+	600.4	539	https://www.orthodb.org/v10?query=47004at33392	dynein assembly factor 5, axonemal
47016at33392	Complete	ptg000296l	6361568	6367879	-	612.6	326	https://www.orthodb.org/v10?query=47016at33392	26S protease regulatory subunit 6A-B
47141at33392	Duplicated	ptg000018l	491495	497094	+	659.6	406	https://www.orthodb.org/v10?query=47141at33392	Vang-like protein
47141at33392	Duplicated	ptg000618l	275855	283020	-	659.6	406	https://www.orthodb.org/v10?query=47141at33392	Vang-like protein
47164at33392	Complete	ptg000080l	32998692	33000847	-	343.5	507	https://www.orthodb.org/v10?query=47164at33392	conserved oligomeric Golgi complex subunit 2
47165at33392	Duplicated	ptg000183l	2324890	2339058	+	626.5	551	https://www.orthodb.org/v10?query=47165at33392	kanadaptin
47165at33392	Duplicated	ptg000606l	628285	640277	-	601.0	444	https://www.orthodb.org/v10?query=47165at33392	kanadaptin
47188at33392	Complete	ptg000055l	4286486	4327547	+	536.3	342	https://www.orthodb.org/v10?query=47188at33392	Branched-chain-amino-acid aminotransferase
47214at33392	Complete	ptg000088l	4226125	4240508	+	775.9	411	https://www.orthodb.org/v10?query=47214at33392	UTP--glucose-1-phosphate uridylyltransferase
47239at33392	Complete	ptg000139l	2473902	2497417	-	594.4	537	https://www.orthodb.org/v10?query=47239at33392	neurotactin
47251at33392	Complete	ptg000598l	908323	932648	-	715.6	360	https://www.orthodb.org/v10?query=47251at33392	actin-related protein 3
47331at33392	Complete	ptg000083l	5624235	5626208	+	414.1	447	https://www.orthodb.org/v10?query=47331at33392	Sec1-like protein
47388at33392	Complete	ptg000004l	12099587	12154961	+	571.7	346	https://www.orthodb.org/v10?query=47388at33392	calnexin
47445at33392	Complete	ptg000062l	12833767	12835209	+	529.8	337	https://www.orthodb.org/v10?query=47445at33392	protein phosphatase 1L
47743at33392	Complete	ptg000062l	24622209	24638481	-	614.9	474	https://www.orthodb.org/v10?query=47743at33392	Eukaryotic translation initiation factor 2A
47766at33392	Complete	ptg000020l	3726595	3738812	-	471.9	319	https://www.orthodb.org/v10?query=47766at33392	2-oxoisovalerate dehydrogenase subunit alpha
47921at33392	Duplicated	ptg000108l	5820139	5949685	+	643.2	480	https://www.orthodb.org/v10?query=47921at33392	PTB/PI domain
47921at33392	Duplicated	ptg000216l	2400784	2522967	+	658.7	482	https://www.orthodb.org/v10?query=47921at33392	PTB/PI domain
48025at33392	Complete	ptg000149l	21672977	21753652	+	622.6	346	https://www.orthodb.org/v10?query=48025at33392	protein pellino
48028at33392	Complete	ptg000240l	5404843	5409139	-	605.4	357	https://www.orthodb.org/v10?query=48028at33392	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
48149at33392	Complete	ptg000003l	3832709	3993748	+	575.2	378	https://www.orthodb.org/v10?query=48149at33392	WD repeat-containing protein 46
48222at33392	Duplicated	ptg000016l	3330366	3335170	-	415.2	243	https://www.orthodb.org/v10?query=48222at33392	protein tumorous imaginal discs, mitochondrial-like isoform X1
48222at33392	Duplicated	ptg000355l	212126	216867	-	415.2	243	https://www.orthodb.org/v10?query=48222at33392	protein tumorous imaginal discs, mitochondrial-like isoform X1
48305at33392	Complete	ptg000062l	22941700	22988251	-	423.8	474	https://www.orthodb.org/v10?query=48305at33392	RNA polymerase II assembly factor Rtp1, C-terminal
48348at33392	Complete	ptg000122l	11728877	11762500	-	560.6	394	https://www.orthodb.org/v10?query=48348at33392	nitrogen permease regulator 3-like protein
48349at33392	Complete	ptg000062l	12115616	12121638	-	554.4	439	https://www.orthodb.org/v10?query=48349at33392	Mannosyltransferase
48431at33392	Complete	ptg000168l	9505909	9525725	+	367.9	565	https://www.orthodb.org/v10?query=48431at33392	spindle pole body component 110-like
48452at33392	Complete	ptg000104l	8618416	8680404	+	265.2	234	https://www.orthodb.org/v10?query=48452at33392	myb protein
48497at33392	Complete	ptg000011l	4007795	4024710	+	787.9	424	https://www.orthodb.org/v10?query=48497at33392	serine--tRNA ligase, cytoplasmic
48547at33392	Duplicated	ptg000233l	115379	122820	+	647.5	330	https://www.orthodb.org/v10?query=48547at33392	UDP-glucuronic acid decarboxylase 1
48547at33392	Duplicated	ptg000420l	122256	129833	+	647.5	330	https://www.orthodb.org/v10?query=48547at33392	UDP-glucuronic acid decarboxylase 1
48891at33392	Complete	ptg000283l	2348439	2368464	-	393.4	326	https://www.orthodb.org/v10?query=48891at33392	TLD domain-containing protein 1
48906at33392	Complete	ptg000402l	593982	599148	-	569.5	318	https://www.orthodb.org/v10?query=48906at33392	PRKCA-binding protein isoform X1
48926at33392	Complete	ptg000121l	6524073	6525752	+	781.9	472	https://www.orthodb.org/v10?query=48926at33392	leucine-rich repeat protein soc-2 homolog
