Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
39353at33392	Complete	ptg000086l_1	2584683	2591849	-	875.1	472	https://www.orthodb.org/v10?query=39353at33392	T-complex protein 1 subunit theta
39474at33392	Complete	ptg000509l_1	6894992	6897325	-	874.9	558	https://www.orthodb.org/v10?query=39474at33392	protein SDA1 homolog
39500at33392	Complete	ptg000174l_1	8933444	8955110	+	522.3	347	https://www.orthodb.org/v10?query=39500at33392	Sorting nexin
39529at33392	Complete	ptg000026l_1	116745	160586	+	371.2	453	https://www.orthodb.org/v10?query=39529at33392	DDB1-and CUL4-associated factor 15
39593at33392	Complete	ptg000469l_1	450318	466985	-	178.5	332	https://www.orthodb.org/v10?query=39593at33392	60 kDa SS-A/Ro ribonucleoprotein
39609at33392	Complete	ptg000034l_1	6663905	6673870	+	594.7	481	https://www.orthodb.org/v10?query=39609at33392	nuclear pore complex protein Nup85
39717at33392	Complete	ptg000656l_1	605287	614047	-	488.4	377	https://www.orthodb.org/v10?query=39717at33392	vacuolar fusion protein MON1 homolog A
39809at33392	Complete	ptg000492l_1	568937	602022	-	605.4	362	https://www.orthodb.org/v10?query=39809at33392	segment polarity protein dishevelled homolog DVL-3 isoform X1
39889at33392	Complete	ptg000147l_1	9817365	9841488	-	732.3	446	https://www.orthodb.org/v10?query=39889at33392	Serine/threonine-protein kinase PLK4
39895at33392	Complete	ptg000163l_1	8662351	8705114	+	439.7	311	https://www.orthodb.org/v10?query=39895at33392	type I inositol 1,4,5-trisphosphate 5-phosphatase isoform X1
39977at33392	Complete	ptg000428l_1	519742	578474	+	336.2	286	https://www.orthodb.org/v10?query=39977at33392	Zinc finger, PHD-type
40035at33392	Complete	ptg000008l_1	814960	972966	+	467.0	471	https://www.orthodb.org/v10?query=40035at33392	Bardet-Biedl syndrome 1
40074at33392	Complete	ptg000062l_1	20288588	20289976	+	470.8	340	https://www.orthodb.org/v10?query=40074at33392	pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1
40087at33392	Complete	ptg000017l_1	972862	1016972	-	541.0	301	https://www.orthodb.org/v10?query=40087at33392	sphingomyelin synthase-related 1
40126at33392	Complete	ptg000127l_1	4377439	4578757	-	216.4	230	https://www.orthodb.org/v10?query=40126at33392	protein daughterless
40134at33392	Complete	ptg000163l_1	9439300	9486131	-	709.6	373	https://www.orthodb.org/v10?query=40134at33392	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B
40146at33392	Complete	ptg000032l_1	10439197	10503604	+	333.9	235	https://www.orthodb.org/v10?query=40146at33392	TBC1 domain family member 20
40346at33392	Complete	ptg000057l_1	9767151	9795938	-	486.1	396	https://www.orthodb.org/v10?query=40346at33392	RNA polymerase II subunit A C-terminal domain phosphatase
40515at33392	Complete	ptg000067l_1	2783695	2817161	-	607.7	485	https://www.orthodb.org/v10?query=40515at33392	uncharacterized protein C18orf8
40571at33392	Complete	ptg000066l_1	8105020	8120791	-	528.6	381	https://www.orthodb.org/v10?query=40571at33392	von Willebrand factor A domain-containing protein 9
40593at33392	Complete	ptg000051l_1	732187	739216	-	649.1	430	https://www.orthodb.org/v10?query=40593at33392	intraflagellar transport protein 56
40600at33392	Complete	ptg000047l_1	3343614	3345431	-	688.6	368	https://www.orthodb.org/v10?query=40600at33392	polycomb protein Scm
40709at33392	Complete	ptg000131l_1	1936462	2114940	+	768.0	492	https://www.orthodb.org/v10?query=40709at33392	Amyloidogenic glycoprotein
40735at33392	Complete	ptg000051l_1	1243308	1262591	-	308.7	306	https://www.orthodb.org/v10?query=40735at33392	protein singed wings 2
40800at33392	Complete	ptg000174l_1	3268107	3304453	+	455.8	439	https://www.orthodb.org/v10?query=40800at33392	B-cell lymphoma/leukemia 11A
40822at33392	Complete	ptg000020l_1	2307345	2309737	-	797.8	445	https://www.orthodb.org/v10?query=40822at33392	Signal recognition particle 54 kDa protein
40894at33392	Complete	ptg000162l_1	4428026	4436727	+	529.7	363	https://www.orthodb.org/v10?query=40894at33392	tRNA (guanine(10)-N2)-methyltransferase homolog
40902at33392	Complete	ptg000025l_1	3309032	3394721	-	606.6	373	https://www.orthodb.org/v10?query=40902at33392	pyruvate dehydrogenase 
41016at33392	Complete	ptg000002l_1	11571626	11592427	-	716.5	504	https://www.orthodb.org/v10?query=41016at33392	signal recognition particle receptor subunit alpha homolog
41253at33392	Complete	ptg000080l_1	11755910	11806386	+	752.8	470	https://www.orthodb.org/v10?query=41253at33392	serine proteinase stubble
41258at33392	Complete	ptg000296l_1	6343727	6359977	+	769.3	488	https://www.orthodb.org/v10?query=41258at33392	protein sel-1 homolog 1
41263at33392	Complete	ptg000170l_1	11618048	11620546	+	622.6	523	https://www.orthodb.org/v10?query=41263at33392	Gamma-tubulin complex component
41300at33392	Complete	ptg000122l_1	5062572	5145758	+	627.8	428	https://www.orthodb.org/v10?query=41300at33392	Phosphoacetylglucosamine mutase
41306at33392	Complete	ptg000082l_1	9353999	9367713	-	694.9	452	https://www.orthodb.org/v10?query=41306at33392	D-glucuronyl C5-epimerase
41364at33392	Complete	ptg000044l_1	4791794	4793473	-	375.4	333	https://www.orthodb.org/v10?query=41364at33392	katanin p60 ATPase-containing subunit A-like 2
41521at33392	Complete	ptg000509l_1	7308746	7538188	-	692.5	410	https://www.orthodb.org/v10?query=41521at33392	tyrosine 3-monooxygenase
41572at33392	Complete	ptg000080l_1	33003798	33011515	+	370.1	403	https://www.orthodb.org/v10?query=41572at33392	Zinc finger, RanBP2-type
41638at33392	Complete	ptg000196l_1	150482	208594	-	356.4	394	https://www.orthodb.org/v10?query=41638at33392	protein scabrous
41697at33392	Complete	ptg000044l_1	4898056	4909378	+	421.3	399	https://www.orthodb.org/v10?query=41697at33392	DNA polymerase epsilon subunit
41720at33392	Complete	ptg000467l_1	33226	174438	-	651.6	456	https://www.orthodb.org/v10?query=41720at33392	formin-binding protein 1-like isoform X1
41901at33392	Complete	ptg000073l_1	5052346	5061055	-	885.9	398	https://www.orthodb.org/v10?query=41901at33392	putative ATP-dependent RNA helicase me31b
41942at33392	Complete	ptg000062l_1	38167024	38184686	+	519.8	401	https://www.orthodb.org/v10?query=41942at33392	myotubularin-related protein 9
42041at33392	Complete	ptg000047l_1	3278795	3282260	+	283.0	235	https://www.orthodb.org/v10?query=42041at33392	Tudor domain-containing protein 3
42066at33392	Complete	ptg000061l_1	16425448	16432219	+	615.9	386	https://www.orthodb.org/v10?query=42066at33392	Zinc finger, PHD-type
42095at33392	Complete	ptg000240l_1	359786	382627	-	875.7	447	https://www.orthodb.org/v10?query=42095at33392	uncharacterized F-box/LRR-repeat protein C02F5.7 isoform X1
42107at33392	Complete	ptg000149l_1	26129493	26224127	-	622.8	435	https://www.orthodb.org/v10?query=42107at33392	collagen type IV alpha-3-binding protein
42129at33392	Complete	ptg000393l_1	843424	860375	-	792.4	536	https://www.orthodb.org/v10?query=42129at33392	serrate RNA effector molecule homolog isoform X1
42142at33392	Complete	ptg000062l_1	29760089	29765008	+	667.4	379	https://www.orthodb.org/v10?query=42142at33392	cleavage stimulation factor subunit 1
42167at33392	Complete	ptg000300l_1	251639	268024	+	735.5	394	https://www.orthodb.org/v10?query=42167at33392	V-type proton ATPase subunit H
42175at33392	Complete	ptg000088l_1	4028069	4049285	-	818.7	484	https://www.orthodb.org/v10?query=42175at33392	MAU2 chromatid cohesion factor homolog
42226at33392	Complete	ptg000151l_1	2716299	2823434	+	474.2	369	https://www.orthodb.org/v10?query=42226at33392	Mannosyltransferase
42238at33392	Complete	ptg000055l_1	1440416	1461430	+	573.2	419	https://www.orthodb.org/v10?query=42238at33392	transmembrane protein 181
42287at33392	Complete	ptg000073l_1	5107847	5124664	-	771.1	385	https://www.orthodb.org/v10?query=42287at33392	Rab GDP dissociation inhibitor
42344at33392	Complete	ptg000108l_1	5302749	5354664	-	286.8	321	https://www.orthodb.org/v10?query=42344at33392	uncharacterized protein LOC106742266
42381at33392	Complete	ptg000004l_1	601398	637052	+	740.2	397	https://www.orthodb.org/v10?query=42381at33392	protein kinase C and casein kinase substrate in neurons protein 1 isoform X1
42423at33392	Complete	ptg000055l_1	4711779	4723284	-	773.2	504	https://www.orthodb.org/v10?query=42423at33392	splicing factor 3A subunit 1
42451at33392	Complete	ptg000160l_1	4270095	4275290	+	371.4	309	https://www.orthodb.org/v10?query=42451at33392	rabenosyn-5
42611at33392	Complete	ptg000318l_1	377783	379090	-	445.2	346	https://www.orthodb.org/v10?query=42611at33392	adenosine 3'-phospho 5'-phosphosulfate transporter 1
42626at33392	Complete	ptg000062l_1	44470757	44472815	+	557.3	374	https://www.orthodb.org/v10?query=42626at33392	tRNA-dihydrouridine(20) synthase 
42631at33392	Complete	ptg000050l_1	1221051	1315119	+	633.1	392	https://www.orthodb.org/v10?query=42631at33392	DNA-binding protein Ewg isoform X1
42652at33392	Complete	ptg000034l_1	4366327	4376610	+	1003.5	610	https://www.orthodb.org/v10?query=42652at33392	Zinc finger, CCCH-type
42781at33392	Duplicated	ptg000107l_1	8700125	8705320	-	626.8	318	https://www.orthodb.org/v10?query=42781at33392	SWIB/MDM2 domain
42781at33392	Duplicated	ptg000280l_1	1507171	1513162	+	622.7	318	https://www.orthodb.org/v10?query=42781at33392	SWIB/MDM2 domain
43062at33392	Complete	ptg000030l_1	5791055	5831097	+	720.2	405	https://www.orthodb.org/v10?query=43062at33392	Serine hydroxymethyltransferase
43184at33392	Complete	ptg000062l_1	58550159	58555142	+	483.7	260	https://www.orthodb.org/v10?query=43184at33392	rRNA adenine N(6)-methyltransferase
43199at33392	Complete	ptg000240l_1	2639172	2654636	-	538.5	366	https://www.orthodb.org/v10?query=43199at33392	Iron hydrogenase
43243at33392	Complete	ptg000080l_1	13740917	13747436	+	555.8	332	https://www.orthodb.org/v10?query=43243at33392	proclotting enzyme
43279at33392	Complete	ptg000035l_1	190235	212500	+	372.1	378	https://www.orthodb.org/v10?query=43279at33392	26S proteasome non-ATPase regulatory subunit 5
43338at33392	Complete	ptg000280l_1	750899	767821	+	510.7	403	https://www.orthodb.org/v10?query=43338at33392	gametogenetin-binding protein 2-like
43343at33392	Complete	ptg000492l_1	815797	827968	-	579.7	409	https://www.orthodb.org/v10?query=43343at33392	uncharacterized protein KIAA1841 homolog
43395at33392	Complete	ptg000025l_1	5689315	5699521	-	277.8	326	https://www.orthodb.org/v10?query=43395at33392	protein cueball
43497at33392	Complete	ptg000283l_1	1963089	1994954	-	701.7	516	https://www.orthodb.org/v10?query=43497at33392	pre-mRNA-processing factor 39
43508at33392	Complete	ptg000234l_1	878175	880795	+	741.1	349	https://www.orthodb.org/v10?query=43508at33392	WD40-repeat-containing domain
43658at33392	Complete	ptg000132l_1	4981620	5025084	+	929.6	496	https://www.orthodb.org/v10?query=43658at33392	ATPase family AAA domain-containing protein 3
43820at33392	Complete	ptg000077l_1	247227	256759	+	387.3	345	https://www.orthodb.org/v10?query=43820at33392	PDZ domain
43837at33392	Complete	ptg000032l_1	24842750	24954397	-	502.4	403	https://www.orthodb.org/v10?query=43837at33392	Ras guanine nucleotide exchange factor domain superfamily
43845at33392	Complete	ptg000083l_1	4240691	4263895	+	263.9	296	https://www.orthodb.org/v10?query=43845at33392	programmed cell death protein 2-like
43905at33392	Complete	ptg000328l_1	1651895	1814330	+	460.3	486	https://www.orthodb.org/v10?query=43905at33392	trafficking kinesin-binding protein milt isoform X1
43944at33392	Complete	ptg000276l_1	963504	971378	+	558.1	385	https://www.orthodb.org/v10?query=43944at33392	protein GPR107
44041at33392	Complete	ptg000281l_1	7435755	7445969	+	719.2	406	https://www.orthodb.org/v10?query=44041at33392	mitochondrial-processing peptidase subunit alpha
44084at33392	Complete	ptg000035l_1	10116960	10162598	-	735.4	565	https://www.orthodb.org/v10?query=44084at33392	E3 UFM1-protein ligase 1 homolog
44113at33392	Complete	ptg000080l_1	5061156	5069784	-	434.2	346	https://www.orthodb.org/v10?query=44113at33392	sorting nexin-17
44230at33392	Complete	ptg000094l_1	133520	145257	-	432.2	440	https://www.orthodb.org/v10?query=44230at33392	uncharacterized protein LOC108060484
44286at33392	Complete	ptg000024l_1	27861126	27886824	+	687.1	418	https://www.orthodb.org/v10?query=44286at33392	U4/U6 small nuclear ribonucleoprotein Prp4
44325at33392	Complete	ptg000528l_1	2084538	2099073	+	607.4	357	https://www.orthodb.org/v10?query=44325at33392	WD40-repeat-containing domain
44346at33392	Complete	ptg000083l_1	2735260	2851106	+	522.2	432	https://www.orthodb.org/v10?query=44346at33392	phosphoinositide 3-kinase adapter protein 1 isoform X1
44494at33392	Complete	ptg000122l_1	13205560	13240992	+	388.0	289	https://www.orthodb.org/v10?query=44494at33392	alpha-sarcoglycan isoform X1
44551at33392	Complete	ptg000265l_1	16492539	16557327	+	608.8	356	https://www.orthodb.org/v10?query=44551at33392	nuclear protein localization protein 4 homolog
44640at33392	Duplicated	ptg000107l_1	8404794	8407251	-	766.1	447	https://www.orthodb.org/v10?query=44640at33392	Pescadillo homolog
44640at33392	Duplicated	ptg000280l_1	1851127	1853536	+	774.7	447	https://www.orthodb.org/v10?query=44640at33392	Pescadillo homolog
44653at33392	Complete	ptg000296l_1	1154022	1156187	+	817.5	473	https://www.orthodb.org/v10?query=44653at33392	putative RNA-binding protein 15
44722at33392	Complete	ptg000050l_1	902793	931942	-	275.8	245	https://www.orthodb.org/v10?query=44722at33392	growth/differentiation factor 8
44726at33392	Complete	ptg000132l_1	4320924	4363382	-	398.9	244	https://www.orthodb.org/v10?query=44726at33392	Zinc finger C2H2 superfamily
44779at33392	Complete	ptg000062l_1	60115015	60118808	-	703.3	421	https://www.orthodb.org/v10?query=44779at33392	puff-specific protein Bx42
44855at33392	Complete	ptg000292l_1	4537066	4540866	+	724.0	420	https://www.orthodb.org/v10?query=44855at33392	non-specific lipid-transfer protein
44889at33392	Complete	ptg000035l_1	15151287	15201060	-	333.2	379	https://www.orthodb.org/v10?query=44889at33392	U3 small nucleolar ribonucleoprotein protein MPP10
45014at33392	Complete	ptg000149l_1	16365670	16387567	+	348.7	334	https://www.orthodb.org/v10?query=45014at33392	cytochrome P450 315a1, mitochondrial
45052at33392	Complete	ptg000045l_1	282908	319611	+	245.3	273	https://www.orthodb.org/v10?query=45052at33392	K Homology domain, type 1
45077at33392	Complete	ptg000240l_1	4977368	5048198	-	442.3	466	https://www.orthodb.org/v10?query=45077at33392	cerebellar degeneration-related protein 2 isoform X1
45086at33392	Complete	ptg000062l_1	36788454	36960738	-	790.1	483	https://www.orthodb.org/v10?query=45086at33392	junctophilin-1 isoform X1
45103at33392	Complete	ptg000086l_1	2905015	2931270	-	780.0	708	https://www.orthodb.org/v10?query=45103at33392	Zinc finger RNA-binding protein
45168at33392	Complete	ptg000049l_1	1550790	1587245	-	832.5	374	https://www.orthodb.org/v10?query=45168at33392	AP-2 complex subunit mu
45178at33392	Complete	ptg000010l_1	2300230	2311901	-	732.5	408	https://www.orthodb.org/v10?query=45178at33392	Integrin-linked protein kinase
45211at33392	Complete	ptg000911l_1	486361	502870	+	424.8	393	https://www.orthodb.org/v10?query=45211at33392	sorting nexin-29
45345at33392	Complete	ptg000032l_1	8411268	8415901	-	698.7	359	https://www.orthodb.org/v10?query=45345at33392	mitochondrial chaperone BCS1
45444at33392	Complete	ptg000415l_1	34975	36687	+	506.3	396	https://www.orthodb.org/v10?query=45444at33392	nucleolar complex protein 4 homolog B
45544at33392	Complete	ptg000155l_1	895675	897792	+	756.2	420	https://www.orthodb.org/v10?query=45544at33392	threonylcarbamoyladenosine tRNA methylthiotransferase
45594at33392	Complete	ptg000121l_1	5569003	5582375	+	362.5	277	https://www.orthodb.org/v10?query=45594at33392	F-box only protein 9
45622at33392	Complete	ptg000477l_1	197598	204573	+	408.2	311	https://www.orthodb.org/v10?query=45622at33392	probable G-protein coupled receptor Mth-like 5
45634at33392	Complete	ptg000067l_1	2843911	2874799	+	469.6	342	https://www.orthodb.org/v10?query=45634at33392	CRAL-TRIO lipid binding domain
45659at33392	Complete	ptg000032l_1	10295260	10304907	-	629.1	447	https://www.orthodb.org/v10?query=45659at33392	cell division cycle protein 23 homolog
45754at33392	Complete	ptg000160l_1	3953411	3992468	+	582.0	410	https://www.orthodb.org/v10?query=45754at33392	Zinc finger, RING-CH-type
45769at33392	Complete	ptg000328l_1	2596100	2608001	+	730.9	535	https://www.orthodb.org/v10?query=45769at33392	WD40-repeat-containing domain
45771at33392	Complete	ptg000260l_1	1428933	1528208	+	580.8	339	https://www.orthodb.org/v10?query=45771at33392	fumarylacetoacetase
45793at33392	Complete	ptg000165l_1	9310157	9313170	+	400.7	291	https://www.orthodb.org/v10?query=45793at33392	mRNA cap guanine-N7 methyltransferase
45867at33392	Complete	ptg000254l_1	1381454	1419101	-	674.6	626	https://www.orthodb.org/v10?query=45867at33392	RNA-binding protein 26 isoform X1
46035at33392	Complete	ptg000035l_1	22231063	22295202	-	601.7	337	https://www.orthodb.org/v10?query=46035at33392	transcriptional enhancer factor TEF-1 isoform X1
46155at33392	Complete	ptg000343l_1	1124122	1126571	-	639.3	339	https://www.orthodb.org/v10?query=46155at33392	H/ACA ribonucleoprotein complex subunit 4
46218at33392	Complete	ptg000283l_1	3701276	3718894	-	453.4	341	https://www.orthodb.org/v10?query=46218at33392	Origin recognition complex subunit 4
46420at33392	Complete	ptg000056l_1	25383	75311	-	614.3	375	https://www.orthodb.org/v10?query=46420at33392	phosphorylase b kinase gamma catalytic chain, skeletal muscle/heart isoform isoform X1
46448at33392	Complete	ptg000147l_1	10457202	10533775	+	642.7	397	https://www.orthodb.org/v10?query=46448at33392	hormone receptor 4-like
46496at33392	Complete	ptg000232l_1	3325063	3329338	+	800.7	400	https://www.orthodb.org/v10?query=46496at33392	probable 26S proteasome non-ATPase regulatory subunit 3
46524at33392	Complete	ptg000061l_1	6971503	6995517	-	709.5	451	https://www.orthodb.org/v10?query=46524at33392	phosphoglucomutase
46528at33392	Complete	ptg000044l_1	4918418	4962046	-	305.7	189	https://www.orthodb.org/v10?query=46528at33392	egl nine homolog 1
46597at33392	Complete	ptg000240l_1	7440671	7448273	-	721.1	386	https://www.orthodb.org/v10?query=46597at33392	nucleolar protein 56
46673at33392	Complete	ptg000283l_1	5193761	5204923	+	327.5	326	https://www.orthodb.org/v10?query=46673at33392	zinc finger MYND domain-containing protein 10
46706at33392	Complete	ptg000428l_1	1036570	1049483	-	594.3	445	https://www.orthodb.org/v10?query=46706at33392	mitochondrial import receptor subunit TOM70
46710at33392	Complete	ptg000240l_1	330070	345864	+	762.9	529	https://www.orthodb.org/v10?query=46710at33392	protein TRC8 homolog
46759at33392	Complete	ptg000098l_1	3532620	3548392	-	704.7	411	https://www.orthodb.org/v10?query=46759at33392	6-phosphogluconate dehydrogenase, decarboxylating
46855at33392	Complete	ptg000024l_1	24661652	24676871	-	718.2	425	https://www.orthodb.org/v10?query=46855at33392	60S ribosomal export protein NMD3
46871at33392	Complete	ptg000025l_1	10218002	10263868	+	388.2	373	https://www.orthodb.org/v10?query=46871at33392	uncharacterized protein LOC107185611
46931at33392	Complete	ptg000004l_1	867717	878253	-	555.3	432	https://www.orthodb.org/v10?query=46931at33392	dnaJ homolog subfamily C member 3
47004at33392	Complete	ptg000034l_1	6652743	6655535	+	600.4	539	https://www.orthodb.org/v10?query=47004at33392	dynein assembly factor 5, axonemal
47016at33392	Complete	ptg000296l_1	6361568	6367879	-	612.6	326	https://www.orthodb.org/v10?query=47016at33392	26S protease regulatory subunit 6A-B
47141at33392	Complete	ptg000618l_1	275855	283020	-	659.6	406	https://www.orthodb.org/v10?query=47141at33392	Vang-like protein
47164at33392	Complete	ptg000080l_1	32998692	33000847	-	343.5	507	https://www.orthodb.org/v10?query=47164at33392	conserved oligomeric Golgi complex subunit 2
47165at33392	Complete	ptg000183l_1	2324890	2339058	+	626.5	551	https://www.orthodb.org/v10?query=47165at33392	kanadaptin
47188at33392	Complete	ptg000055l_1	4286486	4327547	+	536.3	342	https://www.orthodb.org/v10?query=47188at33392	Branched-chain-amino-acid aminotransferase
47214at33392	Complete	ptg000088l_1	4226125	4240508	+	775.9	411	https://www.orthodb.org/v10?query=47214at33392	UTP--glucose-1-phosphate uridylyltransferase
47239at33392	Complete	ptg000139l_1	2473902	2497417	-	594.4	537	https://www.orthodb.org/v10?query=47239at33392	neurotactin
47251at33392	Complete	ptg000598l_1	908323	932648	-	715.6	360	https://www.orthodb.org/v10?query=47251at33392	actin-related protein 3
47331at33392	Complete	ptg000083l_1	5624235	5626208	+	414.1	447	https://www.orthodb.org/v10?query=47331at33392	Sec1-like protein
47388at33392	Complete	ptg000004l_1	12099587	12154961	+	571.7	346	https://www.orthodb.org/v10?query=47388at33392	calnexin
47445at33392	Complete	ptg000062l_1	12833767	12835209	+	529.8	337	https://www.orthodb.org/v10?query=47445at33392	protein phosphatase 1L
47743at33392	Complete	ptg000062l_1	24622209	24638481	-	614.9	474	https://www.orthodb.org/v10?query=47743at33392	Eukaryotic translation initiation factor 2A
47766at33392	Complete	ptg000020l_1	3726595	3738812	-	471.9	319	https://www.orthodb.org/v10?query=47766at33392	2-oxoisovalerate dehydrogenase subunit alpha
47921at33392	Duplicated	ptg000108l_1	5820139	5949685	+	643.2	480	https://www.orthodb.org/v10?query=47921at33392	PTB/PI domain
47921at33392	Duplicated	ptg000216l_1	512963	635146	+	658.7	482	https://www.orthodb.org/v10?query=47921at33392	PTB/PI domain
48025at33392	Complete	ptg000149l_1	21672977	21753652	+	622.6	346	https://www.orthodb.org/v10?query=48025at33392	protein pellino
48028at33392	Complete	ptg000240l_1	5404843	5409139	-	605.4	357	https://www.orthodb.org/v10?query=48028at33392	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
48149at33392	Complete	ptg000003l_1	3832709	3993748	+	575.2	378	https://www.orthodb.org/v10?query=48149at33392	WD repeat-containing protein 46
48222at33392	Complete	ptg000016l_1	1659031	1663835	-	415.2	243	https://www.orthodb.org/v10?query=48222at33392	protein tumorous imaginal discs, mitochondrial-like isoform X1
48305at33392	Complete	ptg000062l_1	22941700	22988251	-	423.8	474	https://www.orthodb.org/v10?query=48305at33392	RNA polymerase II assembly factor Rtp1, C-terminal
48348at33392	Complete	ptg000122l_1	11728877	11762500	-	560.6	394	https://www.orthodb.org/v10?query=48348at33392	nitrogen permease regulator 3-like protein
48349at33392	Complete	ptg000062l_1	12115616	12121638	-	554.4	439	https://www.orthodb.org/v10?query=48349at33392	Mannosyltransferase
48431at33392	Complete	ptg000168l_1	9505909	9525725	+	367.9	565	https://www.orthodb.org/v10?query=48431at33392	spindle pole body component 110-like
48452at33392	Complete	ptg000104l_1	8618416	8680404	+	265.2	234	https://www.orthodb.org/v10?query=48452at33392	myb protein
48497at33392	Complete	ptg000011l_1	4007795	4024710	+	787.9	424	https://www.orthodb.org/v10?query=48497at33392	serine--tRNA ligase, cytoplasmic
48547at33392	Complete	ptg000420l_1	122256	129833	+	647.5	330	https://www.orthodb.org/v10?query=48547at33392	UDP-glucuronic acid decarboxylase 1
48891at33392	Complete	ptg000283l_1	2348439	2368464	-	393.4	326	https://www.orthodb.org/v10?query=48891at33392	TLD domain-containing protein 1
48906at33392	Complete	ptg000402l_1	593982	599148	-	569.5	318	https://www.orthodb.org/v10?query=48906at33392	PRKCA-binding protein isoform X1
48926at33392	Complete	ptg000121l_1	6524073	6525752	+	781.9	472	https://www.orthodb.org/v10?query=48926at33392	leucine-rich repeat protein soc-2 homolog
49052at33392	Complete	ptg000244l_1	2392010	2407071	+	586.0	348	https://www.orthodb.org/v10?query=49052at33392	multifunctional protein ADE2
49204at33392	Complete	ptg000097l_1	4384630	4404514	-	768.0	380	https://www.orthodb.org/v10?query=49204at33392	retinoblastoma-binding protein 5 homolog
49253at33392	Complete	ptg000464l_1	2686966	2695558	+	856.6	451	https://www.orthodb.org/v10?query=49253at33392	Sodium/hydrogen exchanger
49304at33392	Complete	ptg000020l_1	17079383	17093725	+	447.3	345	https://www.orthodb.org/v10?query=49304at33392	dynactin subunit 4
49321at33392	Complete	ptg000234l_1	1618465	1620774	-	600.2	456	https://www.orthodb.org/v10?query=49321at33392	Signal recognition particle subunit SRP68
49344at33392	Complete	ptg000159l_1	2885141	2901133	+	528.8	334	https://www.orthodb.org/v10?query=49344at33392	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase
49353at33392	Complete	ptg000096l_1	3155205	3162521	+	462.6	349	https://www.orthodb.org/v10?query=49353at33392	T-cell activation inhibitor, mitochondrial
49359at33392	Complete	ptg000093l_1	2324575	2331769	+	608.9	363	https://www.orthodb.org/v10?query=49359at33392	eukaryotic translation initiation factor 5
49486at33392	Complete	ptg000062l_1	2443061	2472266	-	668.4	463	https://www.orthodb.org/v10?query=49486at33392	vitamin K-dependent gamma-carboxylase
49548at33392	Complete	ptg000049l_1	8917935	8925083	+	451.6	262	https://www.orthodb.org/v10?query=49548at33392	Protoheme IX farnesyltransferase, mitochondrial
49553at33392	Complete	ptg000011l_1	4769063	4872164	+	587.1	273	https://www.orthodb.org/v10?query=49553at33392	Zona pellucida domain
49882at33392	Complete	ptg000067l_1	3185807	3193749	+	639.2	360	https://www.orthodb.org/v10?query=49882at33392	Eukaryotic translation initiation factor 3 subunit E
49958at33392	Complete	ptg000467l_1	2739260	2745612	+	434.1	301	https://www.orthodb.org/v10?query=49958at33392	chromatin assembly factor 1 subunit B
49965at33392	Complete	ptg000515l_1	39080	81174	+	454.3	323	https://www.orthodb.org/v10?query=49965at33392	DNA repair protein REV1
50099at33392	Complete	ptg000131l_1	1021494	1088808	-	448.9	336	https://www.orthodb.org/v10?query=50099at33392	tubulin-specific chaperone cofactor E-like protein
50174at33392	Complete	ptg000039l_1	5719580	5731943	-	644.0	376	https://www.orthodb.org/v10?query=50174at33392	Transcription initiation factor TFIID subunit 6
50197at33392	Complete	ptg000497l_1	227647	327930	+	191.0	353	https://www.orthodb.org/v10?query=50197at33392	nuclear pore complex protein Nup88
50235at33392	Complete	ptg000024l_1	28174302	28194330	+	673.7	396	https://www.orthodb.org/v10?query=50235at33392	DDB1- and CUL4-associated factor 13
50239at33392	Complete	ptg000415l_1	25887	33987	-	542.4	358	https://www.orthodb.org/v10?query=50239at33392	26S proteasome non-ATPase regulatory subunit 12
50257at33392	Complete	ptg000011l_1	2316976	2404961	+	673.8	394	https://www.orthodb.org/v10?query=50257at33392	serine/threonine-protein phosphatase 5
50333at33392	Complete	ptg000186l_1	7962878	7973868	-	599.2	347	https://www.orthodb.org/v10?query=50333at33392	WD40-repeat-containing domain
50449at33392	Complete	ptg000049l_1	6777770	6789805	+	344.8	353	https://www.orthodb.org/v10?query=50449at33392	putative zinc metalloproteinase YIL108W
50460at33392	Complete	ptg000062l_1	11532862	11535352	+	580.1	419	https://www.orthodb.org/v10?query=50460at33392	DET1 homolog
50491at33392	Complete	ptg000093l_1	3878203	3880672	-	567.4	559	https://www.orthodb.org/v10?query=50491at33392	ESF1 homolog
50818at33392	Complete	ptg000080l_1	7890465	7896457	+	541.4	480	https://www.orthodb.org/v10?query=50818at33392	Signal recognition particle subunit SRP72
50878at33392	Complete	ptg000082l_1	7025919	7036807	-	121.1	185	https://www.orthodb.org/v10?query=50878at33392	fibroblast growth factor receptor substrate 2
50908at33392	Complete	ptg000059l_1	1566425	1599669	-	537.4	444	https://www.orthodb.org/v10?query=50908at33392	cell division control protein 45 homolog
50942at33392	Complete	ptg000393l_1	786367	791832	-	688.9	342	https://www.orthodb.org/v10?query=50942at33392	Actin-related protein 2
51019at33392	Complete	ptg000122l_1	22031451	22050849	+	428.8	320	https://www.orthodb.org/v10?query=51019at33392	macrophage erythroblast attacher
