ptg000046l_1	ref|NZ_CP014689.1|	85.714	77	9	2	2660240	2660315	3105511	3105436	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014689.1|	85.714	77	9	2	2639429	2639504	3105511	3105436	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014691.1|	85.714	77	9	2	2660240	2660315	1992645	1992570	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014691.1|	85.714	77	9	2	2639429	2639504	1992645	1992570	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014691.1|	85.714	77	9	2	2660240	2660315	2381495	2381420	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014691.1|	85.714	77	9	2	2639429	2639504	2381495	2381420	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014691.1|	85.714	77	9	2	2660240	2660315	2700505	2700430	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014691.1|	85.714	77	9	2	2639429	2639504	2700505	2700430	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014691.1|	85.714	77	9	2	2660240	2660315	3254335	3254260	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014691.1|	85.714	77	9	2	2639429	2639504	3254335	3254260	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2660240	2660315	164294	164219	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2639429	2639504	164294	164219	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2660240	2660315	790419	790344	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2639429	2639504	790419	790344	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2639429	2639504	1550924	1550999	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2660240	2660315	1550924	1550999	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2639429	2639504	2285468	2285543	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2660240	2660315	2285468	2285543	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2639429	2639504	2335287	2335362	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP014681.1|	85.714	77	9	2	2660240	2660315	2335287	2335362	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP004373.1|	85.714	77	9	2	2639429	2639504	266205	266280	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP004373.1|	85.714	77	9	2	2660240	2660315	266205	266280	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP004373.1|	85.714	77	9	2	2660240	2660315	1382831	1382756	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP004373.1|	85.714	77	9	2	2639429	2639504	1382831	1382756	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP004373.1|	85.714	77	9	2	2660240	2660315	1585069	1584994	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP004373.1|	85.714	77	9	2	2639429	2639504	1585069	1584994	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP004373.1|	85.714	77	9	2	2660240	2660315	1828332	1828257	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_CP004373.1|	85.714	77	9	2	2639429	2639504	1828332	1828257	2.64e-08	80.5	0	0
ptg000046l_1	ref|NC_007575.1|	82.609	92	15	1	2660241	2660331	455616	455525	2.64e-08	80.5	0	0
ptg000046l_1	ref|NC_007575.1|	82.609	92	15	1	2639430	2639520	455616	455525	2.64e-08	80.5	0	0
ptg000046l_1	ref|NC_007575.1|	82.609	92	15	1	2660241	2660331	579127	579036	2.64e-08	80.5	0	0
ptg000046l_1	ref|NC_007575.1|	82.609	92	15	1	2639430	2639520	579127	579036	2.64e-08	80.5	0	0
ptg000046l_1	ref|NC_007575.1|	82.609	92	15	1	2660241	2660331	727575	727484	2.64e-08	80.5	0	0
ptg000046l_1	ref|NC_007575.1|	82.609	92	15	1	2639430	2639520	727575	727484	2.64e-08	80.5	0	0
ptg000046l_1	ref|NC_007575.1|	82.609	92	15	1	2639430	2639520	2143699	2143790	2.64e-08	80.5	0	0
ptg000046l_1	ref|NC_007575.1|	82.609	92	15	1	2660241	2660331	2143699	2143790	2.64e-08	80.5	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2677965	2678138	4990180	4990007	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2657150	2657323	4990180	4990007	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2636339	2636512	4990180	4990007	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2677965	2678138	5223545	5223372	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2657150	2657323	5223545	5223372	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2636339	2636512	5223545	5223372	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2677965	2678138	9316989	9316816	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2657150	2657323	9316989	9316816	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_AP019860.1|	75.141	177	38	6	2636339	2636512	9316989	9316816	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_CP012547.1|	81.443	97	17	1	2660236	2660331	227969	227873	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_CP012547.1|	81.443	97	17	1	2639425	2639520	227969	227873	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_CP012547.1|	81.443	97	17	1	2660236	2660331	394679	394583	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_CP012547.1|	81.443	97	17	1	2639425	2639520	394679	394583	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_CP012547.1|	81.443	97	17	1	2660236	2660331	494361	494265	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_CP012547.1|	81.443	97	17	1	2639425	2639520	494361	494265	9.48e-08	78.7	0	0
ptg000046l_1	ref|NZ_LR134524.1|	88.710	62	7	0	2660276	2660337	275646	275585	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_LR134524.1|	88.710	62	7	0	2639465	2639526	275646	275585	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_LR134524.1|	88.710	62	7	0	2660276	2660337	442013	441952	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_LR134524.1|	88.710	62	7	0	2639465	2639526	442013	441952	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_LR134524.1|	87.692	65	8	0	2639462	2639526	1139312	1139376	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_LR134524.1|	87.692	65	8	0	2660273	2660337	1139312	1139376	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054493.1|	91.071	56	5	0	2660276	2660331	405963	405908	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054493.1|	91.071	56	5	0	2639465	2639520	405963	405908	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054493.1|	91.071	56	5	0	2660276	2660331	565424	565369	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054493.1|	91.071	56	5	0	2639465	2639520	565424	565369	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054493.1|	91.071	56	5	0	2660276	2660331	827714	827659	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054493.1|	91.071	56	5	0	2639465	2639520	827714	827659	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054493.1|	89.831	59	6	0	2639462	2639520	2430890	2430948	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054493.1|	89.831	59	6	0	2660273	2660331	2430890	2430948	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054492.1|	89.831	59	6	0	2639462	2639520	1784314	1784372	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054492.1|	89.831	59	6	0	2660273	2660331	1784314	1784372	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054492.1|	89.831	59	6	0	2639462	2639520	1986387	1986445	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054492.1|	89.831	59	6	0	2660273	2660331	1986387	1986445	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054492.1|	89.831	59	6	0	2639462	2639520	2125643	2125701	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054492.1|	89.831	59	6	0	2660273	2660331	2125643	2125701	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054492.1|	89.831	59	6	0	2639462	2639520	2682019	2682077	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054492.1|	89.831	59	6	0	2660273	2660331	2682019	2682077	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041406.1|	91.071	56	5	0	2660276	2660331	556232	556177	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041406.1|	91.071	56	5	0	2639465	2639520	556232	556177	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041406.1|	89.831	59	6	0	2639462	2639520	1379438	1379496	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041406.1|	89.831	59	6	0	2660273	2660331	1379438	1379496	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041406.1|	89.831	59	6	0	2639462	2639520	1635694	1635752	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041406.1|	89.831	59	6	0	2660273	2660331	1635694	1635752	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041406.1|	89.831	59	6	0	2639462	2639520	1997491	1997549	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041406.1|	89.831	59	6	0	2660273	2660331	1997491	1997549	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041235.1|	91.071	56	5	0	2660276	2660331	725656	725601	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041235.1|	91.071	56	5	0	2639465	2639520	725656	725601	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041235.1|	89.831	59	6	0	2639462	2639520	1668325	1668383	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041235.1|	89.831	59	6	0	2660273	2660331	1668325	1668383	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041235.1|	89.831	59	6	0	2639462	2639520	1876548	1876606	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041235.1|	89.831	59	6	0	2660273	2660331	1876548	1876606	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041235.1|	89.831	59	6	0	2639462	2639520	2287986	2288044	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP041235.1|	89.831	59	6	0	2660273	2660331	2287986	2288044	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054836.1|	85.333	75	10	1	2660242	2660315	3816499	3816425	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP054836.1|	85.333	75	10	1	2639431	2639504	3816499	3816425	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP035534.1|	91.071	56	5	0	2660276	2660331	32914	32859	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP035534.1|	91.071	56	5	0	2639465	2639520	32914	32859	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP035534.1|	91.071	56	5	0	2660276	2660331	411951	411896	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP035534.1|	91.071	56	5	0	2639465	2639520	411951	411896	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP035534.1|	91.071	56	5	0	2660276	2660331	649470	649415	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP035534.1|	91.071	56	5	0	2639465	2639520	649470	649415	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP035534.1|	89.831	59	6	0	2639462	2639520	1610385	1610443	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_CP035534.1|	89.831	59	6	0	2660273	2660331	1610385	1610443	3.41e-07	76.8	0	0
ptg000046l_1	ref|NC_014506.1|	91.071	56	5	0	2660276	2660331	699095	699040	3.41e-07	76.8	0	0
ptg000046l_1	ref|NC_014506.1|	91.071	56	5	0	2639465	2639520	699095	699040	3.41e-07	76.8	0	0
ptg000046l_1	ref|NC_014506.1|	89.831	59	6	0	2639462	2639520	1568614	1568672	3.41e-07	76.8	0	0
ptg000046l_1	ref|NC_014506.1|	89.831	59	6	0	2660273	2660331	1568614	1568672	3.41e-07	76.8	0	0
ptg000046l_1	ref|NC_014506.1|	89.831	59	6	0	2639462	2639520	1738401	1738459	3.41e-07	76.8	0	0
ptg000046l_1	ref|NC_014506.1|	89.831	59	6	0	2660273	2660331	1738401	1738459	3.41e-07	76.8	0	0
ptg000046l_1	ref|NC_014506.1|	89.831	59	6	0	2639462	2639520	2119357	2119415	3.41e-07	76.8	0	0
ptg000046l_1	ref|NC_014506.1|	89.831	59	6	0	2660273	2660331	2119357	2119415	3.41e-07	76.8	0	0
ptg000046l_1	ref|NZ_OX366345.1|	97.674	43	1	0	2639462	2639504	1562140	1562182	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OX366345.1|	97.674	43	1	0	2660273	2660315	1562140	1562182	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	84.416	77	10	2	2639429	2639504	109600	109675	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	84.416	77	10	2	2660240	2660315	109600	109675	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	84.416	77	10	2	2639429	2639504	1422362	1422437	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	84.416	77	10	2	2660240	2660315	1422362	1422437	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	84.416	77	10	2	2639429	2639504	1446942	1447017	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	84.416	77	10	2	2660240	2660315	1446942	1447017	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	97.674	43	1	0	2660273	2660315	2588029	2587987	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	97.674	43	1	0	2639462	2639504	2588029	2587987	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	84.416	77	10	2	2639429	2639504	6278725	6278800	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_OW485601.1|	84.416	77	10	2	2660240	2660315	6278725	6278800	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LR723670.1|	84.416	77	11	1	2639429	2639504	3124634	3124710	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LR723670.1|	84.416	77	11	1	2660240	2660315	3124634	3124710	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LR723670.1|	84.416	77	11	1	2639429	2639504	3276590	3276666	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LR723670.1|	84.416	77	11	1	2660240	2660315	3276590	3276666	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LR723670.1|	84.416	77	11	1	2660240	2660315	3820836	3820760	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LR723670.1|	84.416	77	11	1	2639429	2639504	3820836	3820760	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LT960614.1|	97.674	43	1	0	2639462	2639504	3281865	3281907	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LT960614.1|	97.674	43	1	0	2660273	2660315	3281865	3281907	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LT960614.1|	97.674	43	1	0	2639462	2639504	4476380	4476422	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_LT960614.1|	97.674	43	1	0	2660273	2660315	4476380	4476422	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP110359.1|	84.416	77	10	2	2639429	2639504	1058639	1058714	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP110359.1|	84.416	77	10	2	2660240	2660315	1058639	1058714	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP104143.1|	97.674	43	1	0	2639462	2639504	2702276	2702318	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP104143.1|	97.674	43	1	0	2660273	2660315	2702276	2702318	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP104143.1|	97.674	43	1	0	2639462	2639504	3166922	3166964	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP104143.1|	97.674	43	1	0	2660273	2660315	3166922	3166964	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP104143.1|	97.674	43	1	0	2660273	2660315	3693570	3693528	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP104143.1|	97.674	43	1	0	2639462	2639504	3693570	3693528	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP098803.1|	97.674	43	1	0	2660273	2660315	303289	303247	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP098803.1|	97.674	43	1	0	2639462	2639504	303289	303247	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP098803.1|	97.674	43	1	0	2639462	2639504	4085814	4085856	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP098803.1|	97.674	43	1	0	2660273	2660315	4085814	4085856	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP098803.1|	97.674	43	1	0	2639462	2639504	4504271	4504313	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP098803.1|	97.674	43	1	0	2660273	2660315	4504271	4504313	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP081987.1|	97.674	43	1	0	2660273	2660315	400806	400764	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP081987.1|	97.674	43	1	0	2639462	2639504	400806	400764	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP081987.1|	97.674	43	1	0	2639462	2639504	2651200	2651242	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP081987.1|	97.674	43	1	0	2660273	2660315	2651200	2651242	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP081987.1|	97.674	43	1	0	2660273	2660315	3140738	3140696	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP081987.1|	97.674	43	1	0	2639462	2639504	3140738	3140696	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP083239.1|	84.416	77	11	1	2660240	2660315	1365347	1365271	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP083239.1|	84.416	77	11	1	2639429	2639504	1365347	1365271	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP083239.1|	84.416	77	11	1	2660240	2660315	1746984	1746908	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP083239.1|	84.416	77	11	1	2639429	2639504	1746984	1746908	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP054151.1|	84.416	77	11	1	2639429	2639504	532084	532160	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP054151.1|	84.416	77	11	1	2660240	2660315	532084	532160	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP054151.1|	84.416	77	11	1	2660240	2660315	1185181	1185105	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP054151.1|	84.416	77	11	1	2639429	2639504	1185181	1185105	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP054150.1|	84.416	77	11	1	2639429	2639504	2686752	2686828	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP054150.1|	84.416	77	11	1	2660240	2660315	2686752	2686828	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP054150.1|	84.416	77	11	1	2660240	2660315	3051085	3051009	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP054150.1|	84.416	77	11	1	2639429	2639504	3051085	3051009	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP086727.1|	84.416	77	11	1	2639429	2639504	3150720	3150796	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP086727.1|	84.416	77	11	1	2660240	2660315	3150720	3150796	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP086610.1|	97.674	43	1	0	2660273	2660315	477474	477432	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP086610.1|	97.674	43	1	0	2639462	2639504	477474	477432	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP086610.1|	97.674	43	1	0	2639462	2639504	3051521	3051563	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP086610.1|	97.674	43	1	0	2660273	2660315	3051521	3051563	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP086610.1|	97.674	43	1	0	2660273	2660315	3596672	3596630	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP086610.1|	97.674	43	1	0	2639462	2639504	3596672	3596630	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2639426	2639504	2427501	2427580	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2660237	2660315	2427501	2427580	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2639426	2639504	2750860	2750939	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2660237	2660315	2750860	2750939	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2639426	2639504	2999210	2999289	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2660237	2660315	2999210	2999289	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2639426	2639504	3028695	3028774	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2660237	2660315	3028695	3028774	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2639426	2639504	3145636	3145715	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP075361.1|	83.750	80	12	1	2660237	2660315	3145636	3145715	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP072829.1|	95.652	46	2	0	2660273	2660318	708105	708060	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP072829.1|	95.652	46	2	0	2639462	2639507	708105	708060	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP072829.1|	97.674	43	1	0	2639462	2639504	1243066	1243108	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP072829.1|	97.674	43	1	0	2660273	2660315	1243066	1243108	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP072829.1|	97.674	43	1	0	2639462	2639504	1817822	1817864	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP072829.1|	97.674	43	1	0	2660273	2660315	1817822	1817864	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071794.1|	84.416	77	11	1	2639429	2639504	1845550	1845626	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071794.1|	84.416	77	11	1	2660240	2660315	1845550	1845626	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071678.1|	97.674	43	1	0	2660273	2660315	66989	66947	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071678.1|	97.674	43	1	0	2639462	2639504	66989	66947	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071678.1|	97.674	43	1	0	2639462	2639504	4102861	4102903	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071678.1|	97.674	43	1	0	2660273	2660315	4102861	4102903	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071678.1|	97.674	43	1	0	2639462	2639504	4525607	4525649	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071678.1|	97.674	43	1	0	2660273	2660315	4525607	4525649	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071612.1|	97.674	43	1	0	2660273	2660315	64900	64858	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071612.1|	97.674	43	1	0	2639462	2639504	64900	64858	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071612.1|	97.674	43	1	0	2639462	2639504	3555167	3555209	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071612.1|	97.674	43	1	0	2660273	2660315	3555167	3555209	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071612.1|	97.674	43	1	0	2639462	2639504	3953532	3953574	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071612.1|	97.674	43	1	0	2660273	2660315	3953532	3953574	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071604.1|	97.674	43	1	0	2660273	2660315	65981	65939	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071604.1|	97.674	43	1	0	2639462	2639504	65981	65939	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071604.1|	97.674	43	1	0	2639462	2639504	3621473	3621515	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071604.1|	97.674	43	1	0	2660273	2660315	3621473	3621515	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071604.1|	97.674	43	1	0	2639462	2639504	4076230	4076272	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071604.1|	97.674	43	1	0	2660273	2660315	4076230	4076272	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071454.1|	97.674	43	1	0	2639462	2639504	988682	988724	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071454.1|	97.674	43	1	0	2660273	2660315	988682	988724	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071454.1|	97.674	43	1	0	2639462	2639504	1391937	1391979	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071454.1|	97.674	43	1	0	2660273	2660315	1391937	1391979	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071454.1|	97.674	43	1	0	2660273	2660315	1883786	1883744	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP071454.1|	97.674	43	1	0	2639462	2639504	1883786	1883744	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP068983.1|	97.674	43	1	0	2660273	2660315	2355441	2355399	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP068983.1|	97.674	43	1	0	2639462	2639504	2355441	2355399	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP068983.1|	97.674	43	1	0	2660273	2660315	2782038	2781996	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP068983.1|	97.674	43	1	0	2639462	2639504	2782038	2781996	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP045422.1|	97.674	43	1	0	2639462	2639504	1028513	1028555	1.23e-06	75.0	0	0
ptg000046l_1	ref|NZ_CP045422.1|	97.674	43	1	0	2660273	2660315	1028513	1028555	1.23e-06	75.0	0	0
